meter_id,daily_kw,date,region,substation_id
M-00124,3640.6,2026-03-12,EAST_INLAND,SUB-001
M-00125,4012.7,2026-03-16,EAST_COAST,SUB-001
M-00126,3632.7,2026-03-16,NORTH_COAST,SUB-015
M-00127,3459.0,2026-03-10,WEST_INLAND,SUB-006
M-00128,750.6,2026-03-15,NORTH_INLAND,SUB-002
M-00129,489.0,2026-03-15,SOUTH,SUB-001
M-00130,935.8,2026-03-14,NORTH_INLAND,SUB-040
M-00131,3922.6,2026-03-10,SOUTH_INLAND,SUB-040
M-00132,2723.1,2026-03-13,NORTH_COAST,SUB-008
M-00133,1050.7,2026-03-13,NORTH_INLAND,SUB-001
M-00134,2290.3,2026-03-14,WEST_COAST,SUB-001
M-00135,3404.1,2026-03-14,WEST_COAST,SUB-031
M-00136,1977.0,2026-03-10,NORTH,SUB-001
M-00137,741.3,2026-03-14,EAST_COAST,SUB-014
M-00138,1741.0,2026-03-10,NORTH_COAST,SUB-001
M-00139,2387.5,2026-03-14,NORTH_INLAND,SUB-033
M-00140,2559.9,2026-03-10,NORTH,SUB-001
M-00141,1624.4,2026-03-14,NORTH,SUB-019
M-00142,4134.0,2026-03-11,SOUTH_INLAND,SUB-026
M-00143,3844.8,2026-03-11,NORTH,SUB-001
M-00144,3504.8,2026-03-13,SOUTH,SUB-015
M-00145,1334.8,2026-03-14,WEST_COAST,SUB-030
M-00146,3325.3,2026-03-11,SOUTH_COAST,SUB-001
M-00147,757.5,2026-03-15,EAST_INLAND,SUB-034
M-00148,1266.3,2026-03-14,WEST_COAST,SUB-001
M-00149,1761.5,2026-03-14,NORTH_INLAND,SUB-023
M-00150,1689.5,2026-03-15,NORTH_INLAND,SUB-013
M-00151,1483.2,2026-03-15,SOUTH_INLAND,SUB-018
M-00152,1437.8,2026-03-15,WEST,SUB-004
M-00153,2714.4,2026-03-16,SOUTH,SUB-001
M-00154,1223.8,2026-03-10,NORTH_INLAND,SUB-008
M-00155,1980.2,2026-03-12,SOUTH_COAST,SUB-026
M-00156,3583.0,2026-03-13,NORTH_INLAND,SUB-012
M-00157,1387.0,2026-03-16,SOUTH_INLAND,SUB-025
M-00158,3512.8,2026-03-16,NORTH_COAST,SUB-001
M-00159,331.4,2026-03-15,NORTH,SUB-037
M-00160,429.4,2026-03-10,SOUTH_INLAND,SUB-001
M-00161,3748.7,2026-03-11,NORTH_INLAND,SUB-001
M-00162,1415.2,2026-03-12,SOUTH,SUB-001
M-00163,187.4,2026-03-10,WEST_COAST,SUB-002
M-00164,3596.5,2026-03-12,WEST,SUB-012
M-00165,4110.6,2026-03-13,EAST_INLAND,SUB-001
M-00166,1650.0,2026-03-14,NORTH,SUB-016
M-00167,1931.8,2026-03-11,WEST_COAST,SUB-032
M-00168,2215.5,2026-03-15,NORTH_COAST,SUB-034
M-00169,1383.6,2026-03-12,SOUTH,SUB-010
M-00170,1896.1,2026-03-15,NORTH,SUB-040
M-00171,448.2,2026-03-15,NORTH_COAST,SUB-001
M-00172,1715.5,2026-03-10,WEST_INLAND,SUB-001
M-00173,3110.5,2026-03-11,NORTH_INLAND,SUB-034
M-00174,196.8,2026-03-11,WEST_COAST,SUB-001
M-00175,3465.2,2026-03-14,SOUTH,SUB-039
M-00176,2664.9,2026-03-13,NORTH_INLAND,SUB-001
M-00177,4195.8,2026-03-12,EAST_INLAND,SUB-001
M-00178,1293.6,2026-03-15,EAST_INLAND,SUB-001
M-00179,1485.9,2026-03-16,NORTH_INLAND,SUB-001
M-00180,1675.5,2026-03-15,EAST_COAST,SUB-001
M-00181,1706.6,2026-03-15,WEST_INLAND,SUB-001
M-00182,1684.3,2026-03-10,SOUTH,SUB-001
M-00183,809.2,2026-03-15,WEST,SUB-001
M-00184,3031.6,2026-03-15,SOUTH_COAST,SUB-039
M-00185,3691.7,2026-03-12,EAST_COAST,SUB-031
M-00186,343.8,2026-03-13,SOUTH,SUB-001
M-00187,3005.3,2026-03-15,SOUTH,SUB-001
M-00188,878.7,2026-03-13,NORTH,SUB-039
M-00189,1731.5,2026-03-16,NORTH_INLAND,SUB-006
M-00190,2638.0,2026-03-14,NORTH_COAST,SUB-020
M-00191,1254.0,2026-03-12,NORTH_COAST,SUB-001
M-00192,320.3,2026-03-13,NORTH_COAST,SUB-001
M-00193,3861.1,2026-03-10,SOUTH_COAST,SUB-001
M-00194,4112.0,2026-03-16,NORTH_COAST,SUB-001
M-00195,2795.5,2026-03-11,EAST_INLAND,SUB-025
M-00196,1244.6,2026-03-14,SOUTH_INLAND,SUB-001
M-00197,660.7,2026-03-10,NORTH_INLAND,SUB-001
M-00198,3779.8,2026-03-16,EAST_COAST,SUB-001
M-00199,967.4,2026-03-10,WEST_INLAND,SUB-028
M-00200,1278.1,2026-03-15,NORTH_INLAND,SUB-004
M-00201,2331.4,2026-03-14,EAST,SUB-001
M-00202,3465.8,2026-03-11,EAST_INLAND,SUB-029
M-00203,2970.8,2026-03-15,NORTH_COAST,SUB-008
M-00204,3794.8,2026-03-16,EAST,SUB-001
M-00205,2653.3,2026-03-14,EAST,SUB-032
M-00206,1550.7,2026-03-14,EAST,SUB-012
M-00207,2498.1,2026-03-11,SOUTH_INLAND,SUB-025
M-00208,3542.9,2026-03-10,NORTH_COAST,SUB-023
M-00209,1764.6,2026-03-14,NORTH_INLAND,SUB-040
M-00210,1544.8,2026-03-10,NORTH_COAST,SUB-040
M-00211,4186.1,2026-03-14,EAST_COAST,SUB-033
M-00212,3902.3,2026-03-13,NORTH,SUB-001
M-00213,2476.8,2026-03-15,NORTH_INLAND,SUB-039
M-00214,1269.0,2026-03-10,EAST,SUB-039
M-00215,614.8,2026-03-11,NORTH,SUB-024
M-00216,499.8,2026-03-11,NORTH_INLAND,SUB-009
M-00217,3113.5,2026-03-10,SOUTH_COAST,SUB-029
M-00218,3177.9,2026-03-15,EAST_COAST,SUB-001
M-00219,2250.0,2026-03-13,WEST_COAST,SUB-032
M-00220,743.6,2026-03-11,SOUTH_COAST,SUB-003
M-00221,1866.7,2026-03-12,SOUTH_COAST,SUB-033
M-00222,3443.5,2026-03-10,EAST_COAST,SUB-012
M-00223,1392.1,2026-03-11,EAST_COAST,SUB-030
M-00224,2290.6,2026-03-15,WEST_COAST,SUB-001
M-00225,1950.1,2026-03-15,EAST_COAST,SUB-036
M-00226,2755.3,2026-03-13,WEST_COAST,SUB-001
M-00227,3475.1,2026-03-10,SOUTH_INLAND,SUB-026
M-00228,3955.3,2026-03-15,WEST_INLAND,SUB-001
M-00229,4120.1,2026-03-15,EAST_COAST,SUB-001
M-00230,3743.1,2026-03-13,NORTH_COAST,SUB-013
M-00231,1573.3,2026-03-14,EAST_INLAND,SUB-002
M-00232,4166.0,2026-03-12,EAST_COAST,SUB-001
M-00233,2566.2,2026-03-11,EAST,SUB-035
M-00234,3536.7,2026-03-10,WEST_INLAND,SUB-001
M-00235,1864.1,2026-03-11,SOUTH_INLAND,SUB-038
M-00236,3231.9,2026-03-12,NORTH_COAST,SUB-012
M-00237,2153.9,2026-03-11,NORTH_INLAND,SUB-001
M-00238,3851.9,2026-03-13,WEST,SUB-013
M-00239,4159.5,2026-03-12,EAST_COAST,SUB-001
M-00240,695.3,2026-03-15,WEST_COAST,SUB-019
M-00241,2842.8,2026-03-13,EAST_INLAND,SUB-024
M-00242,298.8,2026-03-16,NORTH_INLAND,SUB-006
M-00243,4138.9,2026-03-16,NORTH,SUB-001
M-00244,2187.5,2026-03-10,SOUTH,SUB-001
M-00245,3056.0,2026-03-10,WEST_COAST,SUB-011
M-00246,938.3,2026-03-14,WEST_COAST,SUB-028
M-00247,3181.5,2026-03-13,WEST_COAST,SUB-001
M-00248,1025.7,2026-03-12,SOUTH_COAST,SUB-036
M-00249,2051.3,2026-03-14,SOUTH_INLAND,SUB-001
M-00250,2743.5,2026-03-11,SOUTH_COAST,SUB-013
M-00251,3665.6,2026-03-16,SOUTH_COAST,SUB-008
M-00252,322.2,2026-03-14,SOUTH_INLAND,SUB-001
M-00253,3559.7,2026-03-14,NORTH_COAST,SUB-001
M-00254,1417.3,2026-03-11,WEST_COAST,SUB-001
M-00255,2590.0,2026-03-11,EAST_INLAND,SUB-001
M-00256,3288.6,2026-03-16,SOUTH,SUB-001
M-00257,1484.4,2026-03-12,WEST,SUB-007
M-00258,2284.2,2026-03-15,NORTH,SUB-030
M-00259,2144.2,2026-03-16,WEST,SUB-012
M-00260,3081.3,2026-03-15,WEST_COAST,SUB-009
M-00261,2013.7,2026-03-13,WEST_COAST,SUB-025
M-00262,1978.0,2026-03-13,EAST_INLAND,SUB-034
M-00263,1060.8,2026-03-14,NORTH,SUB-018
M-00264,1709.5,2026-03-15,WEST_INLAND,SUB-026
M-00265,2828.7,2026-03-16,NORTH_COAST,SUB-036
M-00266,1142.2,2026-03-14,WEST_COAST,SUB-031
M-00267,3983.0,2026-03-15,NORTH_COAST,SUB-023
M-00268,2542.4,2026-03-13,WEST,SUB-018
M-00269,3761.8,2026-03-14,WEST,SUB-026
M-00270,3073.2,2026-03-16,NORTH_INLAND,SUB-005
M-00271,3183.7,2026-03-14,NORTH_INLAND,SUB-001
M-00272,1881.0,2026-03-11,SOUTH_COAST,SUB-040
M-00273,3282.0,2026-03-12,WEST_INLAND,SUB-019
M-00274,2960.3,2026-03-15,NORTH_COAST,SUB-001
M-00275,3206.5,2026-03-11,SOUTH_INLAND,SUB-020
M-00276,3164.1,2026-03-10,NORTH,SUB-004
M-00277,1425.0,2026-03-13,SOUTH,SUB-004
M-00278,157.0,2026-03-11,EAST_COAST,SUB-001
M-00279,4131.4,2026-03-15,SOUTH_COAST,SUB-001
M-00280,3077.7,2026-03-12,WEST_INLAND,SUB-001
M-00281,1216.5,2026-03-12,SOUTH_COAST,SUB-001
M-00282,2595.5,2026-03-10,NORTH_COAST,SUB-001
M-00283,1740.3,2026-03-15,WEST,SUB-023
M-00284,2810.7,2026-03-11,SOUTH,SUB-030
M-00285,3371.0,2026-03-16,SOUTH_INLAND,SUB-037
M-00286,3038.3,2026-03-10,WEST_INLAND,SUB-001
M-00287,3114.7,2026-03-11,WEST_COAST,SUB-037
M-00288,3152.1,2026-03-15,SOUTH_COAST,SUB-024
M-00289,2957.7,2026-03-14,EAST,SUB-011
M-00290,4068.6,2026-03-15,SOUTH_INLAND,SUB-012
M-00291,3280.5,2026-03-15,EAST_INLAND,SUB-001
M-00292,747.8,2026-03-11,NORTH_COAST,SUB-010
M-00293,733.9,2026-03-12,WEST,SUB-017
M-00294,2328.0,2026-03-15,EAST,SUB-001
M-00295,2262.1,2026-03-14,NORTH_COAST,SUB-014
M-00296,797.7,2026-03-16,WEST_INLAND,SUB-008
M-00297,1899.7,2026-03-11,WEST_INLAND,SUB-001
M-00298,1652.1,2026-03-12,SOUTH_INLAND,SUB-016
M-00299,3875.2,2026-03-15,EAST,SUB-034
M-00300,1974.9,2026-03-14,NORTH_COAST,SUB-001
M-00301,4025.3,2026-03-10,NORTH_INLAND,SUB-004
M-00302,1442.7,2026-03-14,SOUTH_INLAND,SUB-001
M-00303,1435.7,2026-03-13,SOUTH_COAST,SUB-001
M-00304,3448.8,2026-03-12,EAST_INLAND,SUB-039
M-00305,1846.9,2026-03-15,NORTH,SUB-001
M-00306,1808.4,2026-03-12,NORTH,SUB-001
M-00307,3980.5,2026-03-15,EAST_COAST,SUB-001
M-00308,1969.4,2026-03-13,SOUTH,SUB-001
M-00309,589.2,2026-03-16,SOUTH,SUB-001
M-00310,3632.9,2026-03-11,NORTH_INLAND,SUB-001
M-00311,994.9,2026-03-15,NORTH_COAST,SUB-001
M-00312,3762.9,2026-03-14,EAST_COAST,SUB-007
M-00313,1799.2,2026-03-10,SOUTH_INLAND,SUB-022
M-00314,3209.0,2026-03-14,WEST_COAST,SUB-015
M-00315,671.5,2026-03-13,NORTH_COAST,SUB-001
M-00316,1709.7,2026-03-10,EAST,SUB-001
M-00317,1445.9,2026-03-15,SOUTH_INLAND,SUB-013
M-00318,3793.9,2026-03-10,SOUTH_INLAND,SUB-015
M-00319,3139.8,2026-03-15,NORTH_COAST,SUB-033
M-00320,2633.2,2026-03-14,NORTH,SUB-001
M-00321,3910.6,2026-03-11,EAST_COAST,SUB-033
M-00322,2348.9,2026-03-16,NORTH,SUB-001
M-00323,2734.8,2026-03-12,WEST,SUB-009
M-00324,564.9,2026-03-11,SOUTH,SUB-017
M-00325,3394.5,2026-03-11,WEST_COAST,SUB-016
M-00326,3468.4,2026-03-10,NORTH_INLAND,SUB-009
M-00327,241.8,2026-03-10,EAST,SUB-001
M-00328,212.0,2026-03-10,SOUTH_INLAND,SUB-025
M-00329,2240.9,2026-03-11,WEST_INLAND,SUB-001
M-00330,2235.1,2026-03-12,SOUTH_COAST,SUB-036
M-00331,1767.5,2026-03-15,WEST_INLAND,SUB-032
M-00332,3839.5,2026-03-16,NORTH_COAST,SUB-010
M-00333,1709.3,2026-03-12,SOUTH,SUB-028
M-00334,2888.6,2026-03-10,WEST,SUB-001
M-00335,2580.6,2026-03-10,WEST,SUB-001
M-00336,3928.9,2026-03-16,SOUTH_COAST,SUB-032
M-00337,2828.2,2026-03-11,EAST_COAST,SUB-023
M-00338,1948.2,2026-03-13,NORTH_COAST,SUB-018
M-00339,4186.5,2026-03-11,EAST_INLAND,SUB-012
M-00340,3265.6,2026-03-10,EAST_INLAND,SUB-001
M-00341,198.2,2026-03-16,EAST_INLAND,SUB-001
M-00342,2299.6,2026-03-16,EAST_INLAND,SUB-001
M-00343,2233.3,2026-03-12,NORTH,SUB-021
M-00344,1964.5,2026-03-11,WEST_COAST,SUB-001
M-00345,3847.8,2026-03-13,SOUTH_COAST,SUB-027
M-00346,1854.0,2026-03-15,WEST_INLAND,SUB-022
M-00347,2632.5,2026-03-16,EAST_COAST,SUB-001
M-00348,2347.8,2026-03-14,WEST_COAST,SUB-028
M-00349,435.9,2026-03-13,WEST,SUB-002
M-00350,1854.8,2026-03-14,NORTH_COAST,SUB-029
M-00351,724.7,2026-03-15,SOUTH_COAST,SUB-001
M-00352,1546.2,2026-03-15,EAST_COAST,SUB-001
M-00353,3016.1,2026-03-15,EAST,SUB-001
M-00354,3730.3,2026-03-14,SOUTH_COAST,SUB-001
M-00355,3450.8,2026-03-10,WEST_INLAND,SUB-001
M-00356,1035.9,2026-03-11,EAST,SUB-024
M-00357,2733.9,2026-03-16,EAST_INLAND,SUB-030
M-00358,337.4,2026-03-11,SOUTH_COAST,SUB-002
M-00359,608.3,2026-03-13,WEST_COAST,SUB-001
M-00360,3195.1,2026-03-12,WEST_COAST,SUB-022
M-00361,2850.6,2026-03-16,NORTH_COAST,SUB-036
M-00362,2390.7,2026-03-10,EAST_COAST,SUB-001
M-00363,817.3,2026-03-16,EAST_INLAND,SUB-022
M-00364,3704.6,2026-03-16,SOUTH_INLAND,SUB-032
M-00365,194.5,2026-03-16,WEST_INLAND,SUB-003
M-00366,1761.0,2026-03-11,EAST_COAST,SUB-001
M-00367,1274.3,2026-03-14,NORTH_INLAND,SUB-001
M-00368,1882.3,2026-03-12,EAST,SUB-001
M-00369,2596.5,2026-03-14,SOUTH,SUB-001
M-00370,127.8,2026-03-15,NORTH_COAST,SUB-029
M-00371,800.9,2026-03-14,WEST_COAST,SUB-001
M-00372,487.9,2026-03-11,WEST,SUB-001
M-00373,770.5,2026-03-14,SOUTH,SUB-001
M-00374,1207.7,2026-03-16,EAST_COAST,SUB-018
M-00375,1461.8,2026-03-13,EAST_COAST,SUB-025
M-00376,3057.5,2026-03-14,EAST_INLAND,SUB-023
M-00377,1257.3,2026-03-16,EAST,SUB-040
M-00378,3187.0,2026-03-14,NORTH_COAST,SUB-005
M-00379,1488.2,2026-03-11,EAST_COAST,SUB-038
M-00380,3696.3,2026-03-12,WEST_INLAND,SUB-036
M-00381,1119.4,2026-03-12,NORTH,SUB-001
M-00382,81.8,2026-03-16,WEST,SUB-023
M-00383,1548.0,2026-03-12,WEST,SUB-003
M-00384,3422.0,2026-03-15,NORTH_INLAND,SUB-035
M-00385,3424.0,2026-03-16,WEST,SUB-036
M-00386,1020.6,2026-03-12,WEST_COAST,SUB-036
M-00387,2671.4,2026-03-10,NORTH_COAST,SUB-035
M-00388,3560.4,2026-03-10,EAST,SUB-001
M-00389,2613.5,2026-03-12,WEST,SUB-001
M-00390,2808.8,2026-03-14,SOUTH_INLAND,SUB-038
M-00391,1175.5,2026-03-14,NORTH,SUB-001
M-00392,1424.1,2026-03-11,WEST,SUB-001
M-00393,745.0,2026-03-12,EAST_COAST,SUB-001
M-00394,527.0,2026-03-11,SOUTH,SUB-014
M-00395,1922.9,2026-03-10,EAST_COAST,SUB-030
M-00396,3263.7,2026-03-16,NORTH_COAST,SUB-001
M-00397,1211.8,2026-03-16,SOUTH_COAST,SUB-001
M-00398,3114.2,2026-03-12,WEST_INLAND,SUB-001
M-00399,2280.7,2026-03-11,EAST_COAST,SUB-001
M-00400,1053.1,2026-03-14,SOUTH_COAST,SUB-001
M-00401,691.9,2026-03-16,WEST_COAST,SUB-001
M-00402,2791.4,2026-03-16,NORTH_COAST,SUB-025
M-00403,939.6,2026-03-13,EAST_COAST,SUB-007
M-00404,2341.8,2026-03-11,WEST,SUB-011
M-00405,2426.5,2026-03-10,NORTH_INLAND,SUB-001
M-00406,605.7,2026-03-16,NORTH_INLAND,SUB-001
M-00407,3598.8,2026-03-13,SOUTH_INLAND,SUB-003
M-00408,311.6,2026-03-13,WEST,SUB-001
M-00409,3934.4,2026-03-12,EAST_COAST,SUB-039
M-00410,3148.3,2026-03-12,SOUTH_COAST,SUB-032
M-00411,1784.6,2026-03-13,WEST,SUB-001
M-00412,2288.2,2026-03-14,NORTH_INLAND,SUB-022
M-00413,3560.4,2026-03-16,EAST_INLAND,SUB-038
M-00414,370.6,2026-03-12,WEST_COAST,SUB-010
M-00415,3022.5,2026-03-13,NORTH,SUB-001
M-00416,4186.1,2026-03-11,WEST_INLAND,SUB-001
M-00417,1178.4,2026-03-12,EAST,SUB-001
M-00418,2325.1,2026-03-15,SOUTH_INLAND,SUB-001
M-00419,332.6,2026-03-16,NORTH_COAST,SUB-001
M-00420,2388.5,2026-03-15,SOUTH,SUB-028
M-00421,3678.5,2026-03-14,NORTH_INLAND,SUB-015
M-00422,1208.9,2026-03-11,NORTH_COAST,SUB-001
M-00423,3668.5,2026-03-12,NORTH_INLAND,SUB-018
M-00424,3386.9,2026-03-11,EAST_INLAND,SUB-001
M-00425,3780.1,2026-03-13,SOUTH_INLAND,SUB-013
M-00426,880.9,2026-03-14,NORTH_COAST,SUB-020
M-00427,2941.0,2026-03-15,SOUTH_INLAND,SUB-001
M-00428,173.1,2026-03-13,NORTH_COAST,SUB-029
M-00429,1827.7,2026-03-16,EAST,SUB-004
M-00430,3138.6,2026-03-12,SOUTH,SUB-007
M-00431,3870.5,2026-03-16,WEST_INLAND,SUB-010
M-00432,712.6,2026-03-13,SOUTH_COAST,SUB-007
M-00433,596.1,2026-03-15,EAST,SUB-036
M-00434,400.7,2026-03-15,SOUTH_INLAND,SUB-001
M-00435,2163.5,2026-03-10,NORTH_COAST,SUB-001
M-00436,2624.5,2026-03-16,WEST_INLAND,SUB-001
M-00437,2334.3,2026-03-16,WEST,SUB-036
M-00438,2456.9,2026-03-13,NORTH_COAST,SUB-012
M-00439,4109.3,2026-03-12,NORTH,SUB-009
M-00440,2544.3,2026-03-10,WEST,SUB-031
M-00441,1133.4,2026-03-11,EAST_COAST,SUB-001
M-00442,1239.6,2026-03-11,EAST_COAST,SUB-020
M-00443,794.1,2026-03-14,SOUTH_INLAND,SUB-001
M-00444,2976.5,2026-03-13,WEST_INLAND,SUB-007
M-00445,4192.9,2026-03-15,NORTH,SUB-040
M-00446,1129.7,2026-03-15,EAST_INLAND,SUB-034
M-00447,3227.7,2026-03-14,NORTH,SUB-001
M-00448,4183.6,2026-03-13,NORTH_COAST,SUB-001
M-00449,3186.5,2026-03-16,EAST_COAST,SUB-001
M-00450,215.7,2026-03-13,WEST_INLAND,SUB-001
M-00451,3326.4,2026-03-14,NORTH_INLAND,SUB-001
M-00452,1344.7,2026-03-15,EAST_COAST,SUB-001
M-00453,2357.3,2026-03-13,SOUTH,SUB-001
M-00454,3165.0,2026-03-14,SOUTH_INLAND,SUB-033
