meter_id,daily_kw,date,region,substation_id
M-00426,565.4,2026-03-12,NORTH_INLAND,SUB-027
M-00251,1348.1,2026-03-15,EAST_COAST,SUB-032
M-00002,3801.7,2026-03-11,SOUTH,SUB-012
M-00209,505.5,2026-03-11,EAST,SUB-028
M-00183,2930.5,2026-03-16,WEST_COAST,SUB-036
M-00265,2499.9,2026-03-14,EAST_COAST,SUB-021
M-00393,1316.6,2026-03-13,NORTH_COAST,SUB-039
M-00150,3212.0,2026-03-14,SOUTH_INLAND,SUB-013
M-00405,2593.7,2026-03-11,WEST_INLAND,SUB-009
M-00232,2874.7,2026-03-12,WEST_INLAND,SUB-034
M-00164,2662.1,2026-03-14,NORTH_INLAND,SUB-005
M-00012,1659.9,2026-03-12,WEST_COAST,SUB-025
M-00023,3404.5,2026-03-15,WEST_INLAND,SUB-003
M-00073,2645.8,2026-03-12,SOUTH,SUB-029
M-00104,820.0,2026-03-10,WEST_INLAND,SUB-028
M-00390,4368.8,2026-03-16,SOUTH,SUB-026
M-00345,4162.6,2026-03-11,EAST,SUB-031
M-00191,287.7,2026-03-12,WEST_INLAND,SUB-013
M-00162,2889.5,2026-03-11,NORTH_INLAND,SUB-003
M-00203,4107.8,2026-03-14,EAST_INLAND,SUB-037
M-00201,2510.8,2026-03-16,EAST,SUB-035
M-00459,,2026-03-10,EAST,SUB-016
M-00394,1048.6,2026-03-15,WEST_INLAND,SUB-034
M-00307,1128.4,2026-03-10,WEST,SUB-006
M-00283,239.6,2026-03-16,SOUTH,SUB-024
M-00445,3609.7,2026-03-16,WEST,SUB-040
M-00418,4032.9,2026-03-13,SOUTH,SUB-014
M-00048,390.3,2026-03-12,WEST_COAST,SUB-027
M-00479,-1.0,2026-03-13,NORTH_INLAND,SUB-001
M-00378,2856.6,2026-03-12,WEST_INLAND,SUB-035
M-00134,3535.2,2026-03-15,WEST_COAST,SUB-037
M-00034,3024.4,2026-03-11,NORTH_COAST,SUB-031
M-00187,3228.5,2026-03-15,EAST,SUB-007
M-00098,2822.6,2026-03-12,SOUTH,SUB-031
M-00042,1145.5,2026-03-15,NORTH_COAST,SUB-032
M-00475,,2026-03-10,WEST_COAST,SUB-025
M-00364,3743.4,2026-03-16,SOUTH_INLAND,SUB-019
M-00202,3182.8,2026-03-12,WEST,SUB-033
M-00396,587.0,2026-03-12,EAST,SUB-002
M-00395,2064.4,2026-03-13,WEST,SUB-028
M-00214,933.9,2026-03-10,EAST,SUB-004
M-00180,145.1,2026-03-12,EAST_INLAND,SUB-020
M-00252,1198.5,2026-03-14,WEST_COAST,SUB-024
M-00288,4024.7,2026-03-13,EAST_INLAND,SUB-015
M-00271,4129.2,2026-03-11,SOUTH_COAST,SUB-010
M-00112,3113.7,2026-03-12,EAST_COAST,SUB-029
M-00072,2136.9,2026-03-12,NORTH,SUB-018
M-00142,3509.1,2026-03-13,WEST_INLAND,SUB-036
M-00039,1629.1,2026-03-14,WEST,SUB-002
M-00169,4220.3,2026-03-12,SOUTH_COAST,SUB-033
M-00045,2508.1,2026-03-15,WEST_COAST,SUB-023
M-00381,2279.9,2026-03-10,SOUTH_INLAND,SUB-015
M-00173,213.3,2026-03-13,SOUTH,SUB-033
M-00088,261.1,2026-03-11,EAST_COAST,SUB-005
M-00219,2275.8,2026-03-14,NORTH_INLAND,SUB-029
M-00329,1263.3,2026-03-10,WEST_INLAND,SUB-014
M-00123,4263.9,2026-03-11,SOUTH_COAST,SUB-015
M-00387,4215.2,2026-03-16,WEST_INLAND,SUB-033
M-00055,2323.2,2026-03-13,WEST,SUB-031
M-00122,2141.1,2026-03-13,WEST_COAST,SUB-012
M-00062,526.0,2026-03-15,EAST,SUB-004
M-00438,387.6,2026-03-15,EAST,SUB-035
M-00446,1066.3,2026-03-10,NORTH_INLAND,SUB-023
M-00383,3720.7,2026-03-15,EAST,SUB-036
M-00111,245.8,2026-03-12,EAST_COAST,SUB-011
M-00118,1864.5,2026-03-15,NORTH_INLAND,SUB-026
M-00325,4240.1,2026-03-15,EAST_COAST,SUB-020
M-00376,567.4,2026-03-10,SOUTH_COAST,SUB-006
M-00303,592.6,2026-03-10,WEST_COAST,SUB-020
M-00017,2744.1,2026-03-12,SOUTH_INLAND,SUB-004
M-00472,,2026-03-15,EAST_INLAND,SUB-016
M-00267,3661.7,2026-03-13,EAST_COAST,SUB-023
M-00408,2079.8,2026-03-15,SOUTH_INLAND,SUB-007
M-00200,2542.2,2026-03-13,EAST_COAST,SUB-032
M-00335,3506.1,2026-03-16,WEST_INLAND,SUB-037
M-00277,1587.2,2026-03-12,SOUTH_COAST,SUB-037
M-00431,2146.7,2026-03-14,SOUTH_COAST,SUB-003
M-00491,2299.0,2026-03-12,,SUB-008
M-00466,,2026-03-11,NORTH,SUB-037
M-00158,2268.5,2026-03-15,EAST_INLAND,SUB-019
M-00136,2748.8,2026-03-11,NORTH_INLAND,SUB-030
M-00029,1508.5,2026-03-10,NORTH_INLAND,SUB-017
M-00409,2725.9,2026-03-12,EAST_INLAND,SUB-005
M-00425,1024.8,2026-03-15,NORTH_INLAND,SUB-010
M-00075,1119.7,2026-03-10,NORTH_INLAND,SUB-002
M-00315,4324.2,2026-03-15,SOUTH_COAST,SUB-026
M-00318,1568.2,2026-03-13,EAST_COAST,SUB-040
M-00095,2236.3,2026-03-10,NORTH,SUB-036
M-00444,2673.2,2026-03-13,EAST_INLAND,SUB-021
M-00228,546.8,2026-03-14,NORTH,SUB-001
M-00436,843.7,2026-03-15,NORTH_INLAND,SUB-009
M-00379,4364.3,2026-03-13,WEST_COAST,SUB-006
M-00414,2767.7,2026-03-12,WEST,SUB-002
M-00047,3987.6,2026-03-11,NORTH_INLAND,SUB-022
M-00359,1913.9,2026-03-14,SOUTH,SUB-007
M-00092,1467.5,2026-03-12,SOUTH_INLAND,SUB-032
M-00336,2911.0,2026-03-14,SOUTH,SUB-036
M-00126,3371.6,2026-03-14,SOUTH,SUB-015
M-00163,4258.4,2026-03-13,NORTH_INLAND,SUB-003
M-00447,353.6,2026-03-14,EAST,SUB-025
M-00310,4175.5,2026-03-15,SOUTH,SUB-023
M-00078,1746.5,2026-03-12,EAST_COAST,SUB-005
M-00138,3901.4,2026-03-11,WEST,SUB-020
M-00181,2994.1,2026-03-15,SOUTH,SUB-034
M-00038,3966.8,2026-03-12,WEST_COAST,SUB-034
M-00457,,2026-03-15,WEST_INLAND,SUB-040
M-00030,952.0,2026-03-16,NORTH_COAST,SUB-011
M-00124,325.2,2026-03-15,WEST,SUB-012
M-00102,1787.1,2026-03-13,SOUTH_COAST,SUB-012
M-00434,230.2,2026-03-16,WEST_INLAND,SUB-032
M-00309,3881.2,2026-03-11,WEST_COAST,SUB-026
M-00083,2222.4,2026-03-12,WEST_COAST,SUB-033
M-00140,652.2,2026-03-11,NORTH_INLAND,SUB-018
M-00178,1394.2,2026-03-12,NORTH_INLAND,SUB-031
M-00349,3337.5,2026-03-14,WEST_INLAND,SUB-008
M-00079,3826.5,2026-03-14,WEST,SUB-032
M-00127,2792.1,2026-03-11,EAST_COAST,SUB-015
M-00471,,2026-03-10,WEST_INLAND,SUB-003
M-00239,4326.9,2026-03-12,NORTH_INLAND,SUB-025
M-00373,2007.6,2026-03-10,WEST_INLAND,SUB-014
M-00319,3084.2,2026-03-10,EAST_INLAND,SUB-008
M-00035,1022.8,2026-03-10,WEST,SUB-019
M-00016,1055.5,2026-03-11,WEST,SUB-035
M-00260,1511.9,2026-03-16,NORTH_INLAND,SUB-035
M-00070,2892.9,2026-03-12,WEST_INLAND,SUB-023
M-00026,134.5,2026-03-11,WEST_COAST,SUB-013
M-00494,2242.5,2026-03-14,,SUB-001
M-00440,3977.9,2026-03-13,SOUTH_COAST,SUB-033
M-00339,2668.9,2026-03-14,NORTH_COAST,SUB-036
M-00097,255.3,2026-03-13,NORTH,SUB-018
M-00266,279.1,2026-03-15,WEST,SUB-031
M-00036,2331.8,2026-03-16,WEST_INLAND,SUB-014
M-00115,3323.9,2026-03-16,NORTH_INLAND,SUB-011
M-00071,120.0,2026-03-14,WEST_INLAND,SUB-004
M-00437,4216.6,2026-03-14,EAST,SUB-030
M-00040,3149.0,2026-03-15,NORTH_COAST,SUB-031
M-00021,2929.4,2026-03-16,WEST,SUB-011
M-00086,776.9,2026-03-15,NORTH_COAST,SUB-027
M-00234,2733.5,2026-03-12,WEST_INLAND,SUB-011
M-00005,4272.8,2026-03-13,WEST_COAST,SUB-020
M-00253,3734.3,2026-03-13,NORTH_COAST,SUB-032
M-00500,3495.7,2026-03-16,,SUB-022
M-00326,2499.7,2026-03-11,EAST_COAST,SUB-017
M-00226,2790.9,2026-03-13,SOUTH_COAST,SUB-015
M-00197,2123.5,2026-03-16,SOUTH_INLAND,SUB-003
M-00171,1495.7,2026-03-11,WEST,SUB-006
M-00245,3542.6,2026-03-11,SOUTH,SUB-015
M-00312,1374.4,2026-03-15,NORTH,SUB-020
M-00211,2045.6,2026-03-12,NORTH_INLAND,SUB-002
M-00022,97.0,2026-03-16,SOUTH,SUB-037
M-00096,1475.8,2026-03-11,WEST_INLAND,SUB-005
M-00179,4270.0,2026-03-10,EAST_INLAND,SUB-040
M-00496,1669.1,2026-03-10,,SUB-020
M-00147,4198.7,2026-03-11,EAST_COAST,SUB-014
M-00448,900.6,2026-03-15,EAST_COAST,SUB-039
M-00398,3643.7,2026-03-13,SOUTH,SUB-026
M-00207,1689.4,2026-03-10,EAST,SUB-036
M-00011,365.6,2026-03-10,NORTH,SUB-010
M-00184,248.1,2026-03-11,NORTH,SUB-003
M-00044,2767.7,2026-03-14,NORTH,SUB-023
M-00289,1300.2,2026-03-15,EAST,SUB-009
M-00481,-1.0,2026-03-11,WEST_INLAND,SUB-024
M-00410,175.4,2026-03-16,NORTH_INLAND,SUB-003
M-00152,214.9,2026-03-10,SOUTH_COAST,SUB-038
M-00168,1658.2,2026-03-13,EAST,SUB-036
M-00120,4105.2,2026-03-15,NORTH_COAST,SUB-014
M-00358,112.5,2026-03-13,NORTH_INLAND,SUB-009
M-00463,,2026-03-11,SOUTH_INLAND,SUB-037
M-00499,3883.5,2026-03-12,,SUB-001
M-00133,1240.2,2026-03-15,EAST_COAST,SUB-020
M-00224,583.9,2026-03-14,WEST_INLAND,SUB-026
M-00190,1040.4,2026-03-10,SOUTH,SUB-019
M-00128,1696.1,2026-03-15,SOUTH_INLAND,SUB-020
M-00416,118.6,2026-03-12,WEST_COAST,SUB-028
M-00297,2356.1,2026-03-10,SOUTH_INLAND,SUB-023
M-00485,-1.0,2026-03-10,WEST_INLAND,SUB-012
M-00391,1334.0,2026-03-13,NORTH_INLAND,SUB-016
M-00255,2231.4,2026-03-16,EAST_COAST,SUB-033
M-00139,4196.7,2026-03-14,SOUTH_COAST,SUB-025
M-00006,2225.9,2026-03-10,WEST_COAST,SUB-036
M-00240,3105.5,2026-03-10,SOUTH_COAST,SUB-035
M-00356,3371.8,2026-03-10,EAST,SUB-014
M-00154,2737.5,2026-03-12,WEST_COAST,SUB-008
M-00365,1475.3,2026-03-12,NORTH_COAST,SUB-006
M-00469,,2026-03-16,WEST_COAST,SUB-031
M-00015,4126.4,2026-03-15,WEST_INLAND,SUB-026
M-00406,4029.5,2026-03-11,WEST_COAST,SUB-008
M-00210,781.5,2026-03-11,EAST_INLAND,SUB-027
M-00235,3998.9,2026-03-15,NORTH_INLAND,SUB-017
M-00032,107.4,2026-03-14,NORTH_INLAND,SUB-008
M-00287,4400.6,2026-03-11,WEST_INLAND,SUB-027
M-00182,3982.5,2026-03-13,SOUTH_INLAND,SUB-021
M-00215,813.7,2026-03-11,SOUTH_INLAND,SUB-035
M-00480,-1.0,2026-03-14,NORTH,SUB-005
M-00146,3489.1,2026-03-12,WEST,SUB-011
M-00056,3296.9,2026-03-16,NORTH,SUB-027
M-00474,,2026-03-11,WEST,SUB-036
M-00236,3513.6,2026-03-10,EAST_COAST,SUB-001
M-00354,1972.7,2026-03-11,WEST,SUB-025
M-00156,4432.0,2026-03-13,WEST_INLAND,SUB-014
M-00188,2181.8,2026-03-15,WEST_COAST,SUB-023
M-00050,4323.0,2026-03-16,EAST_COAST,SUB-037
M-00430,637.7,2026-03-13,WEST,SUB-009
M-00388,4491.0,2026-03-14,NORTH,SUB-003
M-00374,1842.6,2026-03-11,SOUTH_INLAND,SUB-006
M-00300,3972.7,2026-03-11,SOUTH_INLAND,SUB-029
M-00014,663.6,2026-03-10,NORTH_COAST,SUB-021
M-00314,2895.6,2026-03-11,NORTH_COAST,SUB-007
M-00375,403.2,2026-03-12,NORTH_INLAND,SUB-029
M-00439,2603.2,2026-03-15,WEST,SUB-022
M-00296,3428.2,2026-03-14,NORTH_COAST,SUB-001
M-00131,1584.2,2026-03-11,NORTH_COAST,SUB-012
M-00223,3970.7,2026-03-10,WEST_INLAND,SUB-016
M-00272,3315.5,2026-03-15,WEST,SUB-032
M-00490,347.3,2026-03-12,,SUB-003
M-00212,1192.1,2026-03-16,NORTH_INLAND,SUB-034
M-00196,1326.3,2026-03-11,WEST_COAST,SUB-038
M-00468,,2026-03-11,NORTH,SUB-017
M-00478,-1.0,2026-03-13,WEST_INLAND,SUB-007
M-00492,1899.8,2026-03-15,,SUB-014
M-00085,335.2,2026-03-11,SOUTH_COAST,SUB-005
M-00456,,2026-03-15,WEST_INLAND,SUB-034
M-00290,2979.9,2026-03-15,WEST_INLAND,SUB-020
M-00067,3384.4,2026-03-16,WEST,SUB-025
M-00284,2874.2,2026-03-12,WEST_COAST,SUB-034
M-00061,1963.4,2026-03-12,EAST,SUB-012
M-00498,3142.5,2026-03-16,,SUB-018
M-00031,2485.2,2026-03-13,WEST_COAST,SUB-014
M-00148,1399.5,2026-03-16,NORTH,SUB-039
M-00348,2938.9,2026-03-13,SOUTH_INLAND,SUB-036
M-00412,1857.5,2026-03-13,EAST,SUB-025
M-00301,1349.4,2026-03-14,EAST,SUB-036
M-00004,933.2,2026-03-15,SOUTH,SUB-018
M-00397,2770.4,2026-03-15,NORTH,SUB-024
M-00003,1564.6,2026-03-14,NORTH_INLAND,SUB-033
M-00172,506.3,2026-03-14,WEST_COAST,SUB-038
M-00484,-1.0,2026-03-11,SOUTH_INLAND,SUB-008
M-00100,1583.6,2026-03-15,NORTH_COAST,SUB-004
M-00295,3829.1,2026-03-10,NORTH_INLAND,SUB-025
M-00199,659.4,2026-03-15,EAST,SUB-039
M-00206,593.1,2026-03-13,SOUTH_INLAND,SUB-018
M-00441,4005.9,2026-03-15,WEST_INLAND,SUB-003
M-00274,1286.2,2026-03-16,WEST_COAST,SUB-026
M-00167,1121.4,2026-03-14,EAST_INLAND,SUB-032
M-00063,2131.5,2026-03-13,EAST_INLAND,SUB-033
M-00460,,2026-03-12,WEST,SUB-023
M-00411,1087.1,2026-03-13,EAST,SUB-013
M-00420,3896.0,2026-03-12,NORTH_COAST,SUB-039
M-00299,2990.1,2026-03-11,EAST_INLAND,SUB-010
M-00432,4387.8,2026-03-16,WEST_INLAND,SUB-038
M-00489,2968.3,2026-03-11,,SUB-035
M-00225,2878.3,2026-03-10,EAST_COAST,SUB-013
M-00493,3756.3,2026-03-16,,SUB-020
M-00107,1172.9,2026-03-12,EAST_COAST,SUB-010
M-00477,,2026-03-15,NORTH_INLAND,SUB-025
M-00009,2325.5,2026-03-11,NORTH_COAST,SUB-001
M-00157,2491.9,2026-03-16,EAST_INLAND,SUB-019
M-00286,1564.2,2026-03-14,WEST,SUB-022
M-00371,1340.4,2026-03-15,NORTH_COAST,SUB-002
M-00367,3412.0,2026-03-14,NORTH_INLAND,SUB-006
M-00018,3394.0,2026-03-15,NORTH,SUB-001
M-00327,3060.7,2026-03-16,EAST_INLAND,SUB-028
M-00377,3418.8,2026-03-15,NORTH,SUB-035
M-00046,2601.9,2026-03-10,NORTH_INLAND,SUB-002
M-00043,3881.2,2026-03-13,WEST_INLAND,SUB-018
M-00149,4437.6,2026-03-16,SOUTH,SUB-011
M-00331,1388.8,2026-03-15,WEST_INLAND,SUB-004
M-00261,3589.5,2026-03-16,NORTH_INLAND,SUB-035
M-00185,3959.7,2026-03-13,SOUTH_INLAND,SUB-037
M-00324,3501.6,2026-03-14,NORTH,SUB-032
M-00141,3083.7,2026-03-15,EAST_INLAND,SUB-026
M-00208,1488.8,2026-03-11,WEST,SUB-029
M-00109,4188.7,2026-03-16,NORTH_INLAND,SUB-008
M-00229,2565.5,2026-03-12,WEST_COAST,SUB-012
M-00334,434.2,2026-03-13,SOUTH_COAST,SUB-021
M-00292,2934.6,2026-03-14,EAST_INLAND,SUB-015
M-00057,383.3,2026-03-14,NORTH_INLAND,SUB-015
M-00227,4355.2,2026-03-13,EAST_INLAND,SUB-027
M-00177,2223.9,2026-03-10,NORTH_COAST,SUB-019
M-00027,784.0,2026-03-13,NORTH_INLAND,SUB-032
M-00262,3433.4,2026-03-13,NORTH,SUB-035
M-00193,3926.3,2026-03-14,NORTH,SUB-023
M-00220,1094.6,2026-03-12,SOUTH_INLAND,SUB-030
M-00108,974.2,2026-03-10,NORTH,SUB-005
M-00458,,2026-03-16,NORTH_INLAND,SUB-028
M-00137,3406.9,2026-03-13,NORTH_COAST,SUB-010
M-00347,1417.1,2026-03-12,SOUTH_COAST,SUB-003
M-00059,174.9,2026-03-12,SOUTH_INLAND,SUB-028
M-00470,,2026-03-15,NORTH,SUB-031
M-00087,3540.6,2026-03-13,EAST,SUB-016
M-00101,4262.2,2026-03-14,SOUTH,SUB-033
M-00333,3281.0,2026-03-15,NORTH,SUB-019
M-00417,2849.6,2026-03-10,SOUTH_COAST,SUB-040
M-00025,1342.0,2026-03-15,NORTH,SUB-016
M-00282,1836.3,2026-03-13,WEST_COAST,SUB-008
M-00174,4031.8,2026-03-15,WEST_COAST,SUB-039
M-00264,3693.4,2026-03-15,WEST_COAST,SUB-039
M-00435,4474.4,2026-03-10,EAST_COAST,SUB-015
M-00273,3634.2,2026-03-13,EAST_INLAND,SUB-035
M-00473,,2026-03-14,WEST_INLAND,SUB-021
M-00081,3958.5,2026-03-13,NORTH,SUB-020
M-00276,2227.8,2026-03-11,NORTH_COAST,SUB-039
M-00453,,2026-03-14,WEST_COAST,SUB-031
M-00076,611.1,2026-03-16,EAST_COAST,SUB-013
M-00090,3377.4,2026-03-15,SOUTH,SUB-027
M-00052,2868.6,2026-03-10,NORTH,SUB-011
M-00385,2531.6,2026-03-11,WEST,SUB-021
M-00020,1199.9,2026-03-15,EAST_INLAND,SUB-019
M-00352,2204.4,2026-03-12,NORTH_COAST,SUB-006
M-00384,1365.4,2026-03-11,NORTH,SUB-027
M-00389,2768.9,2026-03-10,SOUTH,SUB-008
M-00222,150.4,2026-03-10,WEST_INLAND,SUB-015
M-00423,4070.5,2026-03-15,SOUTH_COAST,SUB-001
M-00159,1007.5,2026-03-14,SOUTH_INLAND,SUB-007
M-00033,1283.7,2026-03-10,NORTH_INLAND,SUB-036
M-00103,348.7,2026-03-16,SOUTH_COAST,SUB-002
M-00249,1824.5,2026-03-13,SOUTH_COAST,SUB-034
M-00269,2510.4,2026-03-15,SOUTH_COAST,SUB-016
M-00259,2848.6,2026-03-10,NORTH_INLAND,SUB-027
M-00153,3167.8,2026-03-13,WEST_COAST,SUB-034
M-00080,4311.2,2026-03-11,SOUTH,SUB-006
M-00218,2678.0,2026-03-11,SOUTH,SUB-032
M-00351,4075.8,2026-03-16,EAST_COAST,SUB-029
M-00144,1506.0,2026-03-11,SOUTH_INLAND,SUB-030
M-00343,1982.0,2026-03-13,SOUTH_COAST,SUB-002
M-00415,3503.9,2026-03-16,NORTH_INLAND,SUB-015
M-00353,1146.4,2026-03-14,SOUTH,SUB-003
M-00488,23971.1,2026-03-15,NORTH_COAST,SUB-019
M-00093,3862.3,2026-03-14,NORTH_COAST,SUB-017
M-00451,1494.3,2026-03-14,WEST_COAST,SUB-016
M-00258,3178.2,2026-03-16,NORTH_COAST,SUB-015
M-00170,3517.3,2026-03-16,NORTH_INLAND,SUB-036
M-00495,806.9,2026-03-15,,SUB-017
M-00007,4474.4,2026-03-10,SOUTH_INLAND,SUB-024
M-00402,3668.9,2026-03-13,WEST,SUB-023
M-00465,,2026-03-16,SOUTH_COAST,SUB-033
