meter_id,region,daily_kw,date
M-00645,WEST,22.26,2026-01-04
M-01067,EAST,21.06,2026-01-04
M-01256,NORTH,18.53,2026-01-04
M-01241,WEST,12.5,2026-01-04
M-00424,EAST,18.77,2026-01-04
M-01276,WEST,18.43,2026-01-04
M-01176,SOUTH,75.5,2026-01-04
M-00459,NORTH,16.38,2026-01-04
M-00786,NORTH,16.56,2026-01-04
M-01320,SOUTH,17.81,2026-01-04
M-01822,EAST,14.96,2026-01-04
M-01375,SOUTH,13.29,2026-01-04
M-01527,NORTH,336.05,2026-01-04
M-00637,SOUTH,17.73,2026-01-04
M-00009,SOUTH,66.34,2026-01-04
M-00989,SOUTH,16.85,2026-01-04
M-01540,WEST,19.22,2026-01-04
M-00270,SOUTH,18.4,2026-01-04
M-01444,WEST,16.06,2026-01-04
M-00091,NORTH,91.57,2026-01-04
M-01384,NORTH,21.0,2026-01-04
M-01484,NORTH,120.9,2026-01-04
M-00065,EAST,19.6,2026-01-04
M-01263,EAST,21.56,2026-01-04
M-01112,EAST,402.73,2026-01-04
M-00745,SOUTH,20.24,2026-01-04
M-01854,WEST,13.37,2026-01-04
M-00459,NORTH,17.74,2026-01-05
M-01583,SOUTH,14.21,2026-01-05
M-00529,EAST,10.64,2026-01-05
M-00658,EAST,18.89,2026-01-05
M-01684,SOUTH,88.66,2026-01-05
M-01093,WEST,360.9,2026-01-05
M-00561,NORTH,16.67,2026-01-05
M-00934,EAST,21.04,2026-01-05
M-00681,EAST,90.55,2026-01-05
M-00989,SOUTH,17.67,2026-01-05
M-00636,NORTH,15.53,2026-01-05
M-00111,EAST,17.51,2026-01-05
M-01320,SOUTH,20.07,2026-01-05
M-01570,SOUTH,70.47,2026-01-05
M-00645,WEST,16.76,2026-01-05
M-01675,EAST,76.69,2026-01-05
M-00075,WEST,17.38,2026-01-05
M-00359,WEST,22.82,2026-01-05
M-00745,SOUTH,17.88,2026-01-05
M-00475,WEST,503.41,2026-01-05
M-01053,NORTH,14.07,2026-01-05
M-00567,NORTH,89.63,2026-01-05
M-01112,EAST,424.85,2026-01-05
M-00091,NORTH,104.01,2026-01-05
M-00270,SOUTH,18.42,2026-01-05
M-01256,NORTH,14.76,2026-01-05
M-00202,WEST,14.26,2026-01-05
M-00430,NORTH,10.33,2026-01-05
M-00411,SOUTH,17.85,2026-01-05
M-00954,NORTH,86.71,2026-01-05
M-01241,WEST,9.82,2026-01-06
M-00848,WEST,21.22,2026-01-06
M-00798,WEST,71.24,2026-01-06
M-01583,SOUTH,9.4,2026-01-06
M-01948,WEST,18.52,2026-01-06
M-00146,SOUTH,19.2,2026-01-06
M-00620,SOUTH,89.28,2026-01-06
M-00954,NORTH,94.76,2026-01-06
M-00032,WEST,17.43,2026-01-06
M-01350,WEST,11.4,2026-01-06
M-00294,SOUTH,9.54,2026-01-06
M-00934,EAST,20.55,2026-01-06
M-01070,NORTH,18.5,2026-01-06
M-00272,WEST,65.57,2026-01-06
M-00991,WEST,15.71,2026-01-06
M-01603,WEST,66.0,2026-01-06
M-00240,NORTH,17.78,2026-01-06
M-01414,NORTH,107.19,2026-01-06
M-00926,WEST,84.22,2026-01-06
M-01454,SOUTH,89.51,2026-01-06
M-01444,WEST,11.14,2026-01-06
M-01658,SOUTH,23.77,2026-01-06
M-00671,WEST,17.74,2026-01-06
M-01221,WEST,22.94,2026-01-06
M-00681,EAST,87.12,2026-01-06
M-00767,WEST,18.92,2026-01-06
M-00230,SOUTH,93.46,2026-01-06
M-00762,SOUTH,17.77,2026-01-06
M-01826,SOUTH,14.96,2026-01-06
M-00077,NORTH,20.43,2026-01-06
M-00443,EAST,16.19,2026-01-07
M-01871,NORTH,12.43,2026-01-07
M-01108,NORTH,15.1,2026-01-07
M-01264,EAST,78.06,2026-01-07
M-00306,SOUTH,98.77,2026-01-07
M-00671,WEST,16.84,2026-01-07
M-01713,SOUTH,62.38,2026-01-07
M-01675,EAST,94.61,2026-01-07
M-00745,SOUTH,18.91,2026-01-07
M-00235,EAST,63.05,2026-01-07
M-00960,EAST,17.79,2026-01-07
M-01484,NORTH,84.74,2026-01-07
M-00620,SOUTH,107.57,2026-01-07
M-01603,WEST,78.31,2026-01-07
M-00178,WEST,68.6,2026-01-07
M-00934,EAST,18.39,2026-01-07
M-00786,NORTH,20.34,2026-01-07
M-00272,WEST,80.23,2026-01-07
M-00032,WEST,16.87,2026-01-07
M-00384,NORTH,73.26,2026-01-07
M-01932,WEST,13.4,2026-01-07
M-00909,NORTH,8.64,2026-01-07
M-01374,EAST,98.28,2026-01-07
M-00681,EAST,93.51,2026-01-07
M-00340,NORTH,19.07,2026-01-07
M-01540,WEST,17.73,2026-01-07
M-00161,SOUTH,13.54,2026-01-07
M-00411,SOUTH,19.16,2026-01-07
M-00941,WEST,16.99,2026-01-07
M-00191,SOUTH,16.65,2026-01-07
M-00632,EAST,15.21,2026-01-08
M-00658,EAST,16.92,2026-01-08
M-01093,WEST,431.21,2026-01-08
M-01892,WEST,17.9,2026-01-08
M-01910,WEST,16.7,2026-01-08
M-00191,SOUTH,20.08,2026-01-08
M-00411,SOUTH,17.5,2026-01-08
M-00443,EAST,15.29,2026-01-08
M-01263,EAST,18.94,2026-01-08
M-01163,EAST,21.82,2026-01-08
M-00640,NORTH,11.66,2026-01-08
M-00653,EAST,17.07,2026-01-08
M-00487,WEST,20.3,2026-01-08
M-01941,WEST,73.49,2026-01-08
M-00561,NORTH,17.89,2026-01-08
M-01264,EAST,75.73,2026-01-08
M-00414,EAST,21.96,2026-01-08
M-01540,WEST,19.93,2026-01-08
M-00991,WEST,17.47,2026-01-08
M-00240,NORTH,18.04,2026-01-08
M-00367,NORTH,99.77,2026-01-08
M-01922,WEST,75.25,2026-01-08
M-00556,WEST,18.18,2026-01-08
M-00295,WEST,21.9,2026-01-08
M-00557,WEST,102.97,2026-01-08
M-01108,NORTH,18.34,2026-01-08
M-01675,EAST,104.52,2026-01-08
M-01408,WEST,15.18,2026-01-08
M-01932,WEST,21.04,2026-01-08
M-01256,NORTH,20.13,2026-01-08
M-00367,NORTH,85.37,2026-01-09
M-00557,WEST,77.27,2026-01-09
M-00443,EAST,16.89,2026-01-09
M-00359,WEST,19.18,2026-01-09
M-01932,WEST,18.14,2026-01-09
M-01444,WEST,21.56,2026-01-09
M-01713,SOUTH,100.09,2026-01-09
M-00294,SOUTH,21.55,2026-01-09
M-01870,NORTH,16.23,2026-01-09
M-01790,NORTH,16.06,2026-01-09
M-00559,WEST,21.04,2026-01-09
M-00212,NORTH,106.95,2026-01-09
M-01548,EAST,86.34,2026-01-09
M-00567,NORTH,85.75,2026-01-09
M-00957,WEST,21.78,2026-01-09
M-00230,SOUTH,76.06,2026-01-09
M-00954,NORTH,76.34,2026-01-09
M-00111,EAST,16.77,2026-01-09
M-00104,EAST,77.14,2026-01-09
M-00414,EAST,13.51,2026-01-09
M-00683,WEST,387.55,2026-01-09
M-01589,NORTH,86.0,2026-01-09
M-01445,EAST,12.89,2026-01-09
M-00745,SOUTH,19.68,2026-01-09
M-01025,SOUTH,16.1,2026-01-09
M-00095,EAST,12.41,2026-01-09
M-01941,WEST,93.93,2026-01-09
M-00200,SOUTH,21.69,2026-01-09
M-01462,WEST,14.47,2026-01-09
M-01871,NORTH,15.56,2026-01-09
M-01290,SOUTH,100.49,2026-01-10
M-00762,SOUTH,23.15,2026-01-10
M-00914,SOUTH,96.44,2026-01-10
M-00091,NORTH,89.04,2026-01-10
M-01350,WEST,12.34,2026-01-10
M-01375,SOUTH,19.99,2026-01-10
M-01170,EAST,13.79,2026-01-10
M-00965,WEST,67.05,2026-01-10
M-01684,SOUTH,79.27,2026-01-10
M-00991,WEST,18.37,2026-01-10
M-00230,SOUTH,99.98,2026-01-10
M-00638,EAST,445.32,2026-01-10
M-01699,NORTH,18.36,2026-01-10
M-01414,NORTH,87.59,2026-01-10
M-00047,EAST,395.95,2026-01-10
M-01108,NORTH,17.9,2026-01-10
M-01647,SOUTH,426.3,2026-01-10
M-00294,SOUTH,20.92,2026-01-10
M-01053,NORTH,15.53,2026-01-10
M-00529,EAST,11.1,2026-01-10
M-01658,SOUTH,17.89,2026-01-10
M-00636,NORTH,12.23,2026-01-10
M-01462,WEST,18.16,2026-01-10
M-00645,WEST,19.29,2026-01-10
M-00475,WEST,426.45,2026-01-10
M-01076,WEST,19.97,2026-01-10
M-00909,NORTH,10.97,2026-01-10
M-01112,EAST,441.97,2026-01-10
M-01932,WEST,18.82,2026-01-10
M-00316,WEST,17.33,2026-01-10
M-00874,WEST,14.03,2026-01-11
M-00653,EAST,20.24,2026-01-11
M-00645,WEST,18.43,2026-01-11
M-00323,WEST,20.22,2026-01-11
M-00190,WEST,20.66,2026-01-11
M-00671,WEST,22.0,2026-01-11
M-01290,SOUTH,111.49,2026-01-11
M-01276,WEST,16.28,2026-01-11
M-00316,WEST,14.98,2026-01-11
M-00411,SOUTH,16.39,2026-01-11
M-01309,SOUTH,86.67,2026-01-11
M-01593,EAST,20.76,2026-01-11
M-01147,EAST,59.85,2026-01-11
M-00200,SOUTH,17.27,2026-01-11
M-00991,WEST,18.64,2026-01-11
M-01263,EAST,20.99,2026-01-11
M-00640,NORTH,17.55,2026-01-11
M-00794,SOUTH,18.11,2026-01-11
M-01790,NORTH,13.07,2026-01-11
M-00095,EAST,13.59,2026-01-11
M-01608,SOUTH,18.04,2026-01-11
M-01603,WEST,98.61,2026-01-11
M-00270,SOUTH,19.07,2026-01-11
M-00217,SOUTH,24.09,2026-01-11
M-00065,EAST,23.64,2026-01-11
M-01772,EAST,75.65,2026-01-11
M-01455,NORTH,20.25,2026-01-11
M-01076,WEST,16.32,2026-01-11
M-00210,WEST,122.76,2026-01-11
M-01320,SOUTH,20.28,2026-01-11
M-01320,SOUTH,16.46,2026-01-12
M-01264,EAST,60.89,2026-01-12
M-01647,SOUTH,419.76,2026-01-12
M-01603,WEST,82.17,2026-01-12
M-00241,SOUTH,13.54,2026-01-12
M-00638,EAST,450.32,2026-01-12
M-00395,WEST,19.94,2026-01-12
M-00718,SOUTH,16.04,2026-01-12
M-00191,SOUTH,18.64,2026-01-12
M-01948,WEST,15.48,2026-01-12
M-01963,SOUTH,9.51,2026-01-12
M-00290,WEST,12.57,2026-01-12
M-01922,WEST,88.12,2026-01-12
M-00487,WEST,17.2,2026-01-12
M-00965,WEST,94.0,2026-01-12
M-00798,WEST,77.88,2026-01-12
M-00270,SOUTH,20.78,2026-01-12
M-00654,EAST,18.58,2026-01-12
M-00671,WEST,17.19,2026-01-12
M-00077,NORTH,24.48,2026-01-12
M-00640,NORTH,13.37,2026-01-12
M-00637,SOUTH,16.73,2026-01-12
M-00745,SOUTH,18.26,2026-01-12
M-00406,NORTH,16.92,2026-01-12
M-00926,WEST,100.24,2026-01-12
M-00384,NORTH,70.84,2026-01-12
M-00459,NORTH,24.13,2026-01-12
M-01995,EAST,95.38,2026-01-12
M-01408,WEST,15.42,2026-01-12
M-01637,EAST,12.97,2026-01-12
M-01076,WEST,17.08,2026-01-13
M-00658,EAST,16.03,2026-01-13
M-01183,NORTH,20.29,2026-01-13
M-00210,WEST,89.55,2026-01-13
M-01414,NORTH,69.46,2026-01-13
M-00632,EAST,12.19,2026-01-13
M-00529,EAST,14.03,2026-01-13
M-00295,WEST,20.96,2026-01-13
M-01025,SOUTH,16.55,2026-01-13
M-00406,NORTH,15.0,2026-01-13
M-01850,SOUTH,80.34,2026-01-13
M-01644,SOUTH,21.63,2026-01-13
M-00848,WEST,20.01,2026-01-13
M-00964,WEST,11.81,2026-01-13
M-01884,SOUTH,20.32,2026-01-13
M-01073,EAST,12.01,2026-01-13
M-00414,EAST,23.22,2026-01-13
M-00095,EAST,13.52,2026-01-13
M-01922,WEST,79.97,2026-01-13
M-01108,NORTH,18.29,2026-01-13
M-00359,WEST,19.78,2026-01-13
M-01461,NORTH,78.71,2026-01-13
M-00718,SOUTH,19.25,2026-01-13
M-00177,SOUTH,411.84,2026-01-13
M-00636,NORTH,17.32,2026-01-13
M-01576,NORTH,22.12,2026-01-13
M-00683,WEST,291.56,2026-01-13
M-01527,NORTH,422.96,2026-01-13
M-00941,WEST,14.24,2026-01-13
M-01443,EAST,82.68,2026-01-13
M-00637,SOUTH,19.6,2026-01-14
M-00904,WEST,10.36,2026-01-14
M-01566,EAST,11.68,2026-01-14
M-01108,NORTH,19.35,2026-01-14
M-00077,NORTH,18.41,2026-01-14
M-01112,EAST,382.5,2026-01-14
M-01570,SOUTH,84.08,2026-01-14
M-01375,SOUTH,21.1,2026-01-14
M-00235,EAST,106.48,2026-01-14
M-01455,NORTH,17.15,2026-01-14
M-00406,NORTH,20.41,2026-01-14
M-01219,NORTH,18.74,2026-01-14
M-00009,SOUTH,77.6,2026-01-14
M-01892,WEST,18.45,2026-01-14
M-00557,WEST,102.87,2026-01-14
M-00475,WEST,374.4,2026-01-14
M-00202,WEST,16.4,2026-01-14
M-00351,WEST,16.72,2026-01-14
M-00964,WEST,20.21,2026-01-14
M-00095,EAST,9.66,2026-01-14
M-01583,SOUTH,11.48,2026-01-14
M-00177,SOUTH,388.54,2026-01-14
M-01067,EAST,18.06,2026-01-14
M-01374,EAST,88.69,2026-01-14
M-01884,SOUTH,17.43,2026-01-14
M-00957,WEST,19.28,2026-01-14
M-00653,EAST,17.89,2026-01-14
M-00367,NORTH,93.13,2026-01-14
M-00161,SOUTH,17.34,2026-01-14
M-00638,EAST,413.59,2026-01-14
M-00179,WEST,17.3,2026-01-15
M-01570,SOUTH,90.28,2026-01-15
M-00190,WEST,17.23,2026-01-15
M-01309,SOUTH,85.48,2026-01-15
M-00032,WEST,17.41,2026-01-15
M-01108,NORTH,16.79,2026-01-15
M-01637,EAST,21.7,2026-01-15
M-01256,NORTH,18.58,2026-01-15
M-00091,NORTH,87.22,2026-01-15
M-00767,WEST,20.5,2026-01-15
M-00240,NORTH,16.29,2026-01-15
M-01091,EAST,100.48,2026-01-15
M-01932,WEST,19.12,2026-01-15
M-00529,EAST,14.07,2026-01-15
M-01147,EAST,89.25,2026-01-15
M-00745,SOUTH,13.48,2026-01-15
M-01037,SOUTH,86.78,2026-01-15
M-01170,EAST,19.06,2026-01-15
M-00104,EAST,96.21,2026-01-15
M-01647,SOUTH,343.18,2026-01-15
M-01822,EAST,16.74,2026-01-15
M-00406,NORTH,16.06,2026-01-15
M-00637,SOUTH,15.53,2026-01-15
M-01112,EAST,465.05,2026-01-15
M-00009,SOUTH,72.83,2026-01-15
M-00786,NORTH,16.05,2026-01-15
M-00161,SOUTH,21.76,2026-01-15
M-01402,SOUTH,19.38,2026-01-15
M-01384,NORTH,14.57,2026-01-15
M-00235,EAST,97.14,2026-01-15
M-00559,WEST,19.0,2026-01-16
M-01554,EAST,17.92,2026-01-16
M-00658,EAST,22.39,2026-01-16
M-01309,SOUTH,79.69,2026-01-16
M-00798,WEST,96.12,2026-01-16
M-01070,NORTH,19.46,2026-01-16
M-01570,SOUTH,96.33,2026-01-16
M-01350,WEST,11.05,2026-01-16
M-01408,WEST,14.01,2026-01-16
M-00032,WEST,16.54,2026-01-16
M-01850,SOUTH,85.23,2026-01-16
M-00762,SOUTH,16.54,2026-01-16
M-00671,WEST,19.04,2026-01-16
M-01402,SOUTH,20.44,2026-01-16
M-00235,EAST,81.47,2026-01-16
M-00904,WEST,11.82,2026-01-16
M-00934,EAST,20.36,2026-01-16
M-00238,SOUTH,63.54,2026-01-16
M-01637,EAST,16.85,2026-01-16
M-00241,SOUTH,21.26,2026-01-16
M-00200,SOUTH,17.39,2026-01-16
M-00414,EAST,18.14,2026-01-16
M-00803,WEST,13.41,2026-01-16
M-01221,WEST,18.03,2026-01-16
M-01455,NORTH,22.92,2026-01-16
M-01871,NORTH,16.6,2026-01-16
M-00636,NORTH,14.13,2026-01-16
M-00091,NORTH,88.19,2026-01-16
M-01112,EAST,471.14,2026-01-16
M-00146,SOUTH,16.25,2026-01-16
M-00556,WEST,15.65,2026-01-17
M-01163,EAST,23.02,2026-01-17
M-00406,NORTH,19.06,2026-01-17
M-01058,NORTH,19.21,2026-01-17
M-01771,SOUTH,17.6,2026-01-17
M-00230,SOUTH,98.16,2026-01-17
M-01462,WEST,20.16,2026-01-17
M-00290,WEST,11.11,2026-01-17
M-00848,WEST,17.18,2026-01-17
M-01221,WEST,21.21,2026-01-17
M-00047,EAST,489.69,2026-01-17
M-00177,SOUTH,390.52,2026-01-17
M-01126,SOUTH,12.12,2026-01-17
M-01384,NORTH,16.29,2026-01-17
M-00323,WEST,21.74,2026-01-17
M-01484,NORTH,96.92,2026-01-17
M-00914,SOUTH,60.1,2026-01-17
M-00954,NORTH,77.98,2026-01-17
M-01112,EAST,464.45,2026-01-17
M-00270,SOUTH,14.37,2026-01-17
M-01764,SOUTH,16.7,2026-01-17
M-01309,SOUTH,103.4,2026-01-17
M-01176,SOUTH,82.84,2026-01-17
M-00111,EAST,16.88,2026-01-17
M-00384,NORTH,64.2,2026-01-17
M-00200,SOUTH,15.58,2026-01-17
M-01637,EAST,21.25,2026-01-17
M-01455,NORTH,18.26,2026-01-17
M-01454,SOUTH,74.75,2026-01-17
M-00190,WEST,20.23,2026-01-17
M-01067,EAST,10.92,2026-01-18
M-01637,EAST,16.96,2026-01-18
M-00620,SOUTH,90.1,2026-01-18
M-00671,WEST,20.03,2026-01-18
M-01037,SOUTH,84.78,2026-01-18
M-01443,EAST,78.6,2026-01-18
M-00294,SOUTH,20.87,2026-01-18
M-01892,WEST,21.01,2026-01-18
M-01850,SOUTH,80.85,2026-01-18
M-01713,SOUTH,74.89,2026-01-18
M-01163,EAST,19.9,2026-01-18
M-00146,SOUTH,25.37,2026-01-18
M-01256,NORTH,13.92,2026-01-18
M-01431,WEST,94.85,2026-01-18
M-00060,WEST,18.4,2026-01-18
M-01665,WEST,18.34,2026-01-18
M-00359,WEST,15.15,2026-01-18
M-00904,WEST,12.19,2026-01-18
M-01147,EAST,86.09,2026-01-18
M-01018,WEST,18.66,2026-01-18
M-00960,EAST,16.06,2026-01-18
M-00077,NORTH,14.95,2026-01-18
M-00384,NORTH,57.64,2026-01-18
M-00718,SOUTH,19.14,2026-01-18
M-01350,WEST,13.47,2026-01-18
M-01737,EAST,18.61,2026-01-18
M-00047,EAST,448.32,2026-01-18
M-00414,EAST,18.08,2026-01-18
M-00235,EAST,97.33,2026-01-18
M-01444,WEST,20.57,2026-01-18
M-00803,WEST,12.81,2026-01-19
M-01790,NORTH,17.8,2026-01-19
M-00697,WEST,18.72,2026-01-19
M-01995,EAST,99.72,2026-01-19
M-01350,WEST,11.55,2026-01-19
M-01771,SOUTH,15.51,2026-01-19
M-00926,WEST,73.38,2026-01-19
M-00190,WEST,16.45,2026-01-19
M-01941,WEST,92.77,2026-01-19
M-01772,EAST,82.89,2026-01-19
M-00177,SOUTH,382.32,2026-01-19
M-01835,WEST,20.09,2026-01-19
M-01527,NORTH,430.08,2026-01-19
M-01637,EAST,19.89,2026-01-19
M-01443,EAST,112.96,2026-01-19
M-01290,SOUTH,108.99,2026-01-19
M-01922,WEST,89.4,2026-01-19
M-01647,SOUTH,441.35,2026-01-19
M-00217,SOUTH,21.01,2026-01-19
M-00848,WEST,21.45,2026-01-19
M-01948,WEST,17.03,2026-01-19
M-00964,WEST,14.69,2026-01-19
M-00798,WEST,96.0,2026-01-19
M-00638,EAST,434.18,2026-01-19
M-00671,WEST,19.65,2026-01-19
M-00991,WEST,19.47,2026-01-19
M-01070,NORTH,16.11,2026-01-19
M-01854,WEST,16.62,2026-01-19
M-00694,WEST,487.49,2026-01-19
M-01170,EAST,17.56,2026-01-19
M-00060,WEST,20.43,2026-01-20
M-00654,EAST,17.62,2026-01-20
M-00009,SOUTH,52.75,2026-01-20
M-00559,WEST,13.36,2026-01-20
M-01892,WEST,21.69,2026-01-20
M-00848,WEST,21.59,2026-01-20
M-01112,EAST,412.1,2026-01-20
M-01548,EAST,74.82,2026-01-20
M-01554,EAST,17.19,2026-01-20
M-00316,WEST,14.53,2026-01-20
M-00798,WEST,81.76,2026-01-20
M-01890,SOUTH,22.72,2026-01-20
M-00556,WEST,16.31,2026-01-20
M-01455,NORTH,15.86,2026-01-20
M-00620,SOUTH,67.86,2026-01-20
M-00587,NORTH,18.56,2026-01-20
M-00561,NORTH,15.44,2026-01-20
M-00351,WEST,13.17,2026-01-20
M-01658,SOUTH,17.17,2026-01-20
M-00459,NORTH,22.54,2026-01-20
M-00487,WEST,19.6,2026-01-20
M-00230,SOUTH,91.08,2026-01-20
M-01871,NORTH,14.2,2026-01-20
M-00200,SOUTH,18.07,2026-01-20
M-00567,NORTH,88.87,2026-01-20
M-00367,NORTH,89.37,2026-01-20
M-00934,EAST,18.96,2026-01-20
M-01854,WEST,18.33,2026-01-20
M-00557,WEST,70.11,2026-01-20
M-01183,NORTH,11.5,2026-01-20
M-00430,NORTH,12.97,2026-01-21
M-01826,SOUTH,19.63,2026-01-21
M-01548,EAST,81.77,2026-01-21
M-00957,WEST,18.26,2026-01-21
M-01037,SOUTH,93.3,2026-01-21
M-00091,NORTH,101.77,2026-01-21
M-01433,NORTH,19.03,2026-01-21
M-00295,WEST,12.48,2026-01-21
M-01699,NORTH,19.47,2026-01-21
M-01018,WEST,20.46,2026-01-21
M-01093,WEST,396.08,2026-01-21
M-00351,WEST,13.65,2026-01-21
M-00290,WEST,12.21,2026-01-21
M-00210,WEST,68.53,2026-01-21
M-01790,NORTH,14.58,2026-01-21
M-00637,SOUTH,18.2,2026-01-21
M-00964,WEST,15.05,2026-01-21
M-01932,WEST,17.25,2026-01-21
M-00556,WEST,16.54,2026-01-21
M-01647,SOUTH,406.0,2026-01-21
M-01484,NORTH,94.36,2026-01-21
M-01108,NORTH,18.72,2026-01-21
M-01067,EAST,15.79,2026-01-21
M-00191,SOUTH,16.58,2026-01-21
M-00104,EAST,75.31,2026-01-21
M-00384,NORTH,65.53,2026-01-21
M-01603,WEST,84.03,2026-01-21
M-00306,SOUTH,89.43,2026-01-21
M-00230,SOUTH,79.37,2026-01-21
M-00658,EAST,17.24,2026-01-21
M-01183,NORTH,17.28,2026-01-22
M-01350,WEST,11.88,2026-01-22
M-00964,WEST,16.45,2026-01-22
M-00874,WEST,15.63,2026-01-22
M-00240,NORTH,15.19,2026-01-22
M-00914,SOUTH,83.77,2026-01-22
M-01067,EAST,21.02,2026-01-22
M-00430,NORTH,18.39,2026-01-22
M-01699,NORTH,20.33,2026-01-22
M-00559,WEST,18.33,2026-01-22
M-01570,SOUTH,74.83,2026-01-22
M-00640,NORTH,16.98,2026-01-22
M-01583,SOUTH,13.7,2026-01-22
M-01870,NORTH,19.8,2026-01-22
M-01454,SOUTH,81.86,2026-01-22
M-01093,WEST,380.14,2026-01-22
M-01058,NORTH,13.07,2026-01-22
M-01386,WEST,422.36,2026-01-22
M-01684,SOUTH,81.18,2026-01-22
M-00406,NORTH,16.58,2026-01-22
M-01737,EAST,15.82,2026-01-22
M-00367,NORTH,117.06,2026-01-22
M-00487,WEST,19.14,2026-01-22
M-01163,EAST,21.66,2026-01-22
M-00557,WEST,89.98,2026-01-22
M-01408,WEST,17.83,2026-01-22
M-00359,WEST,19.1,2026-01-22
M-00212,NORTH,77.85,2026-01-22
M-01854,WEST,17.78,2026-01-22
M-01219,NORTH,20.26,2026-01-22
M-00786,NORTH,14.91,2026-01-23
M-00567,NORTH,95.29,2026-01-23
M-01576,NORTH,13.61,2026-01-23
M-01433,NORTH,19.33,2026-01-23
M-00475,WEST,425.16,2026-01-23
M-00926,WEST,87.24,2026-01-23
M-00960,EAST,16.44,2026-01-23
M-00177,SOUTH,299.81,2026-01-23
M-01699,NORTH,16.35,2026-01-23
M-00367,NORTH,80.9,2026-01-23
M-00212,NORTH,105.4,2026-01-23
M-00794,SOUTH,16.95,2026-01-23
M-00848,WEST,11.78,2026-01-23
M-00217,SOUTH,19.3,2026-01-23
