meter_id,daily_kw,date,region,substation_id
M-00011,1883.2,2026-03-02,NORTH_INLAND,SUB-035
M-00011,2384.4,2026-03-03,NORTH_INLAND,SUB-035
M-00011,706.2,2026-03-04,NORTH_INLAND,SUB-035
M-00011,2295.7,2026-03-05,NORTH_INLAND,SUB-035
M-00011,865.8,2026-03-06,NORTH_INLAND,SUB-035
M-00011,3085.4,2026-03-07,NORTH_INLAND,SUB-035
M-00011,2611.1,2026-03-08,NORTH_INLAND,SUB-035
M-00011,1334.0,2026-03-09,NORTH_INLAND,SUB-035
M-00011,2305.6,2026-03-10,NORTH_INLAND,SUB-035
M-00012,2264.8,2026-03-01,NORTH,SUB-013
M-00012,561.3,2026-03-02,NORTH,SUB-013
M-00012,554.0,2026-03-03,NORTH,SUB-013
M-00012,871.5,2026-03-04,NORTH,SUB-013
M-00012,2017.5,2026-03-05,NORTH,SUB-013
M-00012,2266.0,2026-03-06,NORTH,SUB-013
M-00012,1229.6,2026-03-07,NORTH,SUB-013
M-00012,323.4,2026-03-08,NORTH,SUB-013
M-00012,954.6,2026-03-09,NORTH,SUB-013
M-00012,3510.4,2026-03-10,NORTH,SUB-013
M-00013,2064.9,2026-03-01,SOUTH,SUB-016
M-00013,2806.2,2026-03-02,SOUTH,SUB-016
M-00013,2917.7,2026-03-03,SOUTH,SUB-016
M-00013,781.9,2026-03-04,SOUTH,SUB-016
M-00013,3590.7,2026-03-05,SOUTH,SUB-016
M-00013,1674.3,2026-03-06,SOUTH,SUB-016
M-00013,3192.5,2026-03-07,SOUTH,SUB-016
M-00013,687.2,2026-03-08,SOUTH,SUB-016
M-00013,1521.7,2026-03-09,SOUTH,SUB-016
M-00013,3682.6,2026-03-10,SOUTH,SUB-016
M-00014,2956.7,2026-03-01,WEST_INLAND,SUB-016
M-00014,2940.7,2026-03-02,WEST_INLAND,SUB-016
M-00014,2911.4,2026-03-03,WEST_INLAND,SUB-016
M-00014,659.2,2026-03-04,WEST_INLAND,SUB-016
M-00014,2895.3,2026-03-05,WEST_INLAND,SUB-016
M-00014,3715.2,2026-03-06,WEST_INLAND,SUB-016
M-00014,3344.2,2026-03-07,WEST_INLAND,SUB-016
M-00014,3326.4,2026-03-08,WEST_INLAND,SUB-016
M-00014,3709.7,2026-03-09,WEST_INLAND,SUB-016
M-00014,336.3,2026-03-10,WEST_INLAND,SUB-016
M-00015,1627.2,2026-03-01,NORTH_INLAND,SUB-032
M-00015,1352.7,2026-03-02,NORTH_INLAND,SUB-032
M-00015,3729.4,2026-03-03,NORTH_INLAND,SUB-032
M-00015,1449.0,2026-03-04,NORTH_INLAND,SUB-032
M-00015,2773.5,2026-03-05,NORTH_INLAND,SUB-032
M-00015,2305.9,2026-03-06,NORTH_INLAND,SUB-032
M-00015,3760.4,2026-03-07,NORTH_INLAND,SUB-032
M-00015,2657.9,2026-03-08,NORTH_INLAND,SUB-032
M-00015,609.0,2026-03-09,NORTH_INLAND,SUB-032
M-00015,589.0,2026-03-10,NORTH_INLAND,SUB-032
M-00016,1706.4,2026-03-01,EAST,SUB-013
M-00016,1836.9,2026-03-02,EAST,SUB-013
M-00016,358.4,2026-03-03,EAST,SUB-013
M-00016,1744.7,2026-03-04,EAST,SUB-013
M-00016,585.3,2026-03-05,EAST,SUB-013
M-00016,888.8,2026-03-06,EAST,SUB-013
M-00016,2669.0,2026-03-07,EAST,SUB-013
M-00016,1059.6,2026-03-08,EAST,SUB-013
M-00016,1246.7,2026-03-09,EAST,SUB-013
M-00016,3168.6,2026-03-10,EAST,SUB-013
M-00017,3163.5,2026-03-01,NORTH,SUB-026
M-00017,2830.2,2026-03-02,NORTH,SUB-026
M-00017,3581.6,2026-03-03,NORTH,SUB-026
M-00017,1463.0,2026-03-04,NORTH,SUB-026
M-00017,401.4,2026-03-05,NORTH,SUB-026
M-00017,3431.8,2026-03-06,NORTH,SUB-026
M-00017,775.3,2026-03-07,NORTH,SUB-026
M-00017,3990.2,2026-03-08,NORTH,SUB-026
M-00017,2691.7,2026-03-09,NORTH,SUB-026
M-00017,3328.3,2026-03-10,NORTH,SUB-026
M-00018,3134.0,2026-03-01,WEST_COAST,SUB-002
M-00018,2368.6,2026-03-02,WEST_COAST,SUB-002
M-00018,2328.9,2026-03-03,WEST_COAST,SUB-002
M-00018,852.2,2026-03-04,WEST_COAST,SUB-002
M-00018,1183.6,2026-03-05,WEST_COAST,SUB-002
M-00018,594.1,2026-03-06,WEST_COAST,SUB-002
M-00018,110.4,2026-03-07,WEST_COAST,SUB-002
M-00018,466.5,2026-03-08,WEST_COAST,SUB-002
M-00018,615.2,2026-03-09,WEST_COAST,SUB-002
M-00018,1363.2,2026-03-10,WEST_COAST,SUB-002
M-00019,2788.2,2026-03-01,EAST_COAST,SUB-037
M-00019,401.6,2026-03-02,EAST_COAST,SUB-037
M-00019,1729.5,2026-03-03,EAST_COAST,SUB-037
M-00019,1030.2,2026-03-04,EAST_COAST,SUB-037
M-00019,2397.2,2026-03-05,EAST_COAST,SUB-037
M-00019,2282.3,2026-03-06,EAST_COAST,SUB-037
M-00019,965.3,2026-03-07,EAST_COAST,SUB-037
M-00019,739.1,2026-03-08,EAST_COAST,SUB-037
M-00019,2269.2,2026-03-09,EAST_COAST,SUB-037
M-00019,908.2,2026-03-10,EAST_COAST,SUB-037
M-00020,3286.4,2026-03-01,EAST,SUB-001
M-00020,3384.2,2026-03-02,EAST,SUB-001
M-00020,3426.9,2026-03-03,EAST,SUB-001
M-00020,3210.4,2026-03-04,EAST,SUB-001
M-00020,2071.4,2026-03-05,EAST,SUB-001
M-00020,850.7,2026-03-06,EAST,SUB-001
M-00020,2624.0,2026-03-07,EAST,SUB-001
M-00020,1004.4,2026-03-08,EAST,SUB-001
M-00020,3655.7,2026-03-09,EAST,SUB-001
M-00020,306.1,2026-03-10,EAST,SUB-001
M-00021,1754.2,2026-03-01,EAST,SUB-007
M-00021,913.5,2026-03-02,EAST,SUB-007
M-00021,1577.6,2026-03-03,EAST,SUB-007
M-00021,3067.0,2026-03-04,EAST,SUB-007
M-00021,1677.7,2026-03-05,EAST,SUB-007
M-00021,2512.6,2026-03-06,EAST,SUB-007
M-00021,1514.8,2026-03-07,EAST,SUB-007
M-00021,3932.8,2026-03-08,EAST,SUB-007
M-00021,3261.5,2026-03-09,EAST,SUB-007
M-00021,1911.8,2026-03-10,EAST,SUB-007
M-00022,2741.9,2026-03-01,EAST,SUB-007
M-00022,3966.0,2026-03-02,EAST,SUB-007
M-00022,420.5,2026-03-03,EAST,SUB-007
M-00022,1000.8,2026-03-04,EAST,SUB-007
M-00022,3872.6,2026-03-05,EAST,SUB-007
M-00022,2932.0,2026-03-06,EAST,SUB-007
M-00022,3705.6,2026-03-07,EAST,SUB-007
M-00022,1702.2,2026-03-08,EAST,SUB-007
M-00022,1605.4,2026-03-09,EAST,SUB-007
M-00022,1711.4,2026-03-10,EAST,SUB-007
M-00023,2542.7,2026-03-01,NORTH,SUB-024
M-00023,3728.1,2026-03-02,NORTH,SUB-024
M-00023,2900.5,2026-03-03,NORTH,SUB-024
M-00023,3114.5,2026-03-04,NORTH,SUB-024
M-00023,1443.3,2026-03-05,NORTH,SUB-024
M-00023,3096.8,2026-03-06,NORTH,SUB-024
M-00023,2994.0,2026-03-07,NORTH,SUB-024
M-00023,1289.4,2026-03-08,NORTH,SUB-024
M-00023,2804.3,2026-03-09,NORTH,SUB-024
M-00023,2255.4,2026-03-10,NORTH,SUB-024
M-00024,1370.3,2026-03-01,WEST,SUB-039
M-00024,1932.3,2026-03-02,WEST,SUB-039
M-00024,1157.5,2026-03-03,WEST,SUB-039
M-00024,3126.4,2026-03-04,WEST,SUB-039
M-00024,980.4,2026-03-05,WEST,SUB-039
M-00024,3849.0,2026-03-06,WEST,SUB-039
M-00024,239.6,2026-03-07,WEST,SUB-039
M-00024,2991.4,2026-03-08,WEST,SUB-039
M-00024,3157.7,2026-03-09,WEST,SUB-039
M-00024,1130.8,2026-03-10,WEST,SUB-039
M-00025,171.0,2026-03-01,NORTH_COAST,SUB-040
M-00025,2621.1,2026-03-02,NORTH_COAST,SUB-040
M-00025,1188.4,2026-03-03,NORTH_COAST,SUB-040
M-00025,2491.1,2026-03-04,NORTH_COAST,SUB-040
M-00025,199.7,2026-03-05,NORTH_COAST,SUB-040
M-00025,2138.6,2026-03-06,NORTH_COAST,SUB-040
M-00025,2003.5,2026-03-07,NORTH_COAST,SUB-040
M-00025,3830.2,2026-03-08,NORTH_COAST,SUB-040
M-00025,789.9,2026-03-09,NORTH_COAST,SUB-040
M-00025,603.6,2026-03-10,NORTH_COAST,SUB-040
M-00026,1635.8,2026-03-01,EAST,SUB-033
M-00026,3332.8,2026-03-02,EAST,SUB-033
M-00026,322.0,2026-03-03,EAST,SUB-033
M-00026,2974.4,2026-03-04,EAST,SUB-033
M-00026,3756.3,2026-03-05,EAST,SUB-033
M-00026,3980.0,2026-03-06,EAST,SUB-033
M-00026,2022.7,2026-03-07,EAST,SUB-033
M-00026,3877.0,2026-03-08,EAST,SUB-033
M-00026,3707.3,2026-03-09,EAST,SUB-033
M-00026,2825.0,2026-03-10,EAST,SUB-033
M-00027,2787.8,2026-03-01,NORTH_COAST,SUB-022
M-00027,2532.0,2026-03-02,NORTH_COAST,SUB-022
M-00027,824.1,2026-03-03,NORTH_COAST,SUB-022
M-00027,1745.4,2026-03-04,NORTH_COAST,SUB-022
M-00027,928.6,2026-03-05,NORTH_COAST,SUB-022
M-00027,578.7,2026-03-06,NORTH_COAST,SUB-022
M-00027,3472.5,2026-03-07,NORTH_COAST,SUB-022
M-00027,649.1,2026-03-08,NORTH_COAST,SUB-022
M-00027,2674.3,2026-03-09,NORTH_COAST,SUB-022
M-00027,1276.3,2026-03-10,NORTH_COAST,SUB-022
M-00028,3149.4,2026-03-01,SOUTH_INLAND,SUB-016
M-00028,3613.8,2026-03-02,SOUTH_INLAND,SUB-016
M-00028,3248.5,2026-03-03,SOUTH_INLAND,SUB-016
M-00028,661.5,2026-03-04,SOUTH_INLAND,SUB-016
M-00028,277.8,2026-03-05,SOUTH_INLAND,SUB-016
M-00028,2520.2,2026-03-06,SOUTH_INLAND,SUB-016
M-00028,2647.9,2026-03-07,SOUTH_INLAND,SUB-016
M-00028,3896.2,2026-03-08,SOUTH_INLAND,SUB-016
M-00028,3736.5,2026-03-09,SOUTH_INLAND,SUB-016
M-00028,3972.8,2026-03-10,SOUTH_INLAND,SUB-016
M-00029,2072.8,2026-03-01,WEST_COAST,SUB-032
M-00029,3702.2,2026-03-02,WEST_COAST,SUB-032
M-00029,459.2,2026-03-03,WEST_COAST,SUB-032
M-00029,2665.4,2026-03-04,WEST_COAST,SUB-032
M-00029,3570.0,2026-03-05,WEST_COAST,SUB-032
M-00029,430.2,2026-03-06,WEST_COAST,SUB-032
M-00029,195.5,2026-03-07,WEST_COAST,SUB-032
M-00029,1310.0,2026-03-08,WEST_COAST,SUB-032
M-00029,3188.3,2026-03-09,WEST_COAST,SUB-032
M-00029,620.8,2026-03-10,WEST_COAST,SUB-032
M-00030,1192.0,2026-03-01,EAST_COAST,SUB-029
M-00030,2477.9,2026-03-02,EAST_COAST,SUB-029
M-00030,2911.5,2026-03-03,EAST_COAST,SUB-029
M-00030,2266.0,2026-03-04,EAST_COAST,SUB-029
M-00030,2749.7,2026-03-05,EAST_COAST,SUB-029
M-00030,2241.9,2026-03-06,EAST_COAST,SUB-029
M-00030,2624.4,2026-03-07,EAST_COAST,SUB-029
M-00030,2831.9,2026-03-08,EAST_COAST,SUB-029
M-00030,3870.3,2026-03-09,EAST_COAST,SUB-029
M-00030,1779.1,2026-03-10,EAST_COAST,SUB-029
M-00031,3449.2,2026-03-01,WEST_COAST,SUB-023
M-00031,670.4,2026-03-02,WEST_COAST,SUB-023
M-00031,3923.4,2026-03-03,WEST_COAST,SUB-023
M-00031,1098.2,2026-03-04,WEST_COAST,SUB-023
M-00031,3115.1,2026-03-05,WEST_COAST,SUB-023
M-00031,848.2,2026-03-06,WEST_COAST,SUB-023
M-00031,2769.0,2026-03-07,WEST_COAST,SUB-023
M-00031,2690.8,2026-03-08,WEST_COAST,SUB-023
M-00031,3120.5,2026-03-09,WEST_COAST,SUB-023
M-00031,2347.9,2026-03-10,WEST_COAST,SUB-023
M-00032,2563.2,2026-03-01,WEST_INLAND,SUB-029
M-00032,1336.3,2026-03-02,WEST_INLAND,SUB-029
M-00032,3298.4,2026-03-03,WEST_INLAND,SUB-029
M-00032,1820.5,2026-03-04,WEST_INLAND,SUB-029
M-00032,118.7,2026-03-05,WEST_INLAND,SUB-029
M-00032,183.2,2026-03-06,WEST_INLAND,SUB-029
M-00032,667.8,2026-03-07,WEST_INLAND,SUB-029
M-00032,979.3,2026-03-08,WEST_INLAND,SUB-029
M-00032,146.1,2026-03-09,WEST_INLAND,SUB-029
M-00032,2314.3,2026-03-10,WEST_INLAND,SUB-029
M-00033,348.0,2026-03-01,NORTH_INLAND,SUB-012
M-00033,683.9,2026-03-02,NORTH_INLAND,SUB-012
M-00033,3529.8,2026-03-03,NORTH_INLAND,SUB-012
M-00033,3421.5,2026-03-04,NORTH_INLAND,SUB-012
M-00033,2520.1,2026-03-05,NORTH_INLAND,SUB-012
M-00033,1557.7,2026-03-06,NORTH_INLAND,SUB-012
M-00033,512.7,2026-03-07,NORTH_INLAND,SUB-012
M-00033,1037.6,2026-03-08,NORTH_INLAND,SUB-012
M-00033,3332.3,2026-03-09,NORTH_INLAND,SUB-012
M-00033,2883.2,2026-03-10,NORTH_INLAND,SUB-012
M-00034,2733.5,2026-03-01,WEST,SUB-027
M-00034,1140.6,2026-03-02,WEST,SUB-027
M-00034,2374.7,2026-03-03,WEST,SUB-027
M-00034,3420.7,2026-03-04,WEST,SUB-027
M-00034,2084.2,2026-03-05,WEST,SUB-027
M-00034,1753.4,2026-03-06,WEST,SUB-027
M-00034,3495.3,2026-03-07,WEST,SUB-027
M-00034,3912.0,2026-03-08,WEST,SUB-027
M-00034,3991.6,2026-03-09,WEST,SUB-027
M-00034,552.4,2026-03-10,WEST,SUB-027
M-00035,1203.2,2026-03-01,EAST,SUB-024
M-00035,3727.3,2026-03-02,EAST,SUB-024
M-00035,1921.6,2026-03-03,EAST,SUB-024
M-00035,3752.1,2026-03-04,EAST,SUB-024
M-00035,3331.4,2026-03-05,EAST,SUB-024
M-00035,703.2,2026-03-06,EAST,SUB-024
M-00035,1140.8,2026-03-07,EAST,SUB-024
M-00035,869.0,2026-03-08,EAST,SUB-024
M-00035,683.3,2026-03-09,EAST,SUB-024
M-00035,802.0,2026-03-10,EAST,SUB-024
M-00036,977.0,2026-03-01,NORTH,SUB-039
M-00036,2268.1,2026-03-02,NORTH,SUB-039
M-00036,3086.0,2026-03-03,NORTH,SUB-039
M-00036,1211.6,2026-03-04,NORTH,SUB-039
M-00036,316.2,2026-03-05,NORTH,SUB-039
M-00036,3905.1,2026-03-06,NORTH,SUB-039
M-00036,210.5,2026-03-07,NORTH,SUB-039
M-00036,2075.1,2026-03-08,NORTH,SUB-039
M-00036,3359.2,2026-03-09,NORTH,SUB-039
M-00036,1133.7,2026-03-10,NORTH,SUB-039
M-00037,2772.1,2026-03-01,EAST_COAST,SUB-012
M-00037,3655.2,2026-03-02,EAST_COAST,SUB-012
M-00037,733.1,2026-03-03,EAST_COAST,SUB-012
M-00037,2024.4,2026-03-04,EAST_COAST,SUB-012
M-00037,2026.5,2026-03-05,EAST_COAST,SUB-012
M-00037,2186.7,2026-03-06,EAST_COAST,SUB-012
M-00037,923.7,2026-03-07,EAST_COAST,SUB-012
M-00037,3056.5,2026-03-08,EAST_COAST,SUB-012
M-00037,2269.0,2026-03-09,EAST_COAST,SUB-012
M-00037,1733.4,2026-03-10,EAST_COAST,SUB-012
M-00038,1117.2,2026-03-01,EAST_COAST,SUB-011
M-00038,3457.9,2026-03-02,EAST_COAST,SUB-011
M-00038,698.7,2026-03-03,EAST_COAST,SUB-011
M-00038,187.7,2026-03-04,EAST_COAST,SUB-011
M-00038,1974.6,2026-03-05,EAST_COAST,SUB-011
M-00038,1178.0,2026-03-06,EAST_COAST,SUB-011
M-00038,2466.0,2026-03-07,EAST_COAST,SUB-011
M-00038,1113.2,2026-03-08,EAST_COAST,SUB-011
M-00038,3139.5,2026-03-09,EAST_COAST,SUB-011
M-00038,223.1,2026-03-10,EAST_COAST,SUB-011
M-00039,3579.2,2026-03-01,EAST,SUB-039
M-00039,2642.6,2026-03-02,EAST,SUB-039
M-00039,3256.2,2026-03-03,EAST,SUB-039
M-00039,894.5,2026-03-04,EAST,SUB-039
M-00039,1971.4,2026-03-05,EAST,SUB-039
M-00039,127.7,2026-03-06,EAST,SUB-039
M-00039,3608.1,2026-03-07,EAST,SUB-039
M-00039,1832.1,2026-03-08,EAST,SUB-039
M-00039,1988.3,2026-03-09,EAST,SUB-039
M-00039,2262.9,2026-03-10,EAST,SUB-039
M-00040,1720.3,2026-03-01,EAST_INLAND,SUB-012
M-00040,2348.2,2026-03-02,EAST_INLAND,SUB-012
M-00040,2655.6,2026-03-03,EAST_INLAND,SUB-012
M-00040,131.8,2026-03-04,EAST_INLAND,SUB-012
M-00040,3980.3,2026-03-05,EAST_INLAND,SUB-012
M-00040,1541.6,2026-03-06,EAST_INLAND,SUB-012
M-00040,783.9,2026-03-07,EAST_INLAND,SUB-012
M-00040,3247.3,2026-03-08,EAST_INLAND,SUB-012
M-00040,3875.3,2026-03-09,EAST_INLAND,SUB-012
M-00040,312.4,2026-03-10,EAST_INLAND,SUB-012
M-00039,1460.3,2026-03-09,WEST_INLAND,SUB-010
M-00021,1306.5,2026-03-11,EAST,SUB-015
M-00014,593.6,2026-03-11,EAST_COAST,SUB-034
M-00024,2550.2,2026-03-11,SOUTH_COAST,SUB-033
M-00004,3786.2,2026-03-11,WEST,SUB-040
M-00004,260.4,2026-03-10,SOUTH,SUB-015
M-00002,953.4,2026-03-11,WEST,SUB-004
M-00020,3460.2,2026-03-11,NORTH_COAST,SUB-011
M-00033,2988.3,2026-03-11,NORTH_INLAND,SUB-037
M-00028,3456.5,2026-03-11,SOUTH,SUB-023
M-00017,129.1,2026-03-11,NORTH_INLAND,SUB-027
M-00025,162.4,2026-03-11,SOUTH_COAST,SUB-024
M-00013,2730.3,2026-03-11,EAST,SUB-014
M-00015,1005.7,2026-03-11,EAST_COAST,SUB-014
M-00037,3968.4,2026-03-09,EAST_INLAND,SUB-017
M-00012,3641.7,2026-03-11,EAST,SUB-014
M-00038,559.1,2026-03-09,WEST_COAST,SUB-011
M-00001,3943.1,2026-03-10,NORTH_COAST,SUB-015
M-00004,2851.6,2026-03-09,EAST_INLAND,SUB-030
M-00029,3042.9,2026-03-11,NORTH_INLAND,SUB-020
M-00008,3168.7,2026-03-11,WEST,SUB-012
M-00035,2093.5,2026-03-11,WEST,SUB-009
M-00002,3433.9,2026-03-10,NORTH_INLAND,SUB-016
M-00007,1201.4,2026-03-11,SOUTH_INLAND,SUB-013
M-00005,1485.9,2026-03-09,EAST_COAST,SUB-031
M-00002,2634.5,2026-03-09,EAST,SUB-013
M-00005,230.8,2026-03-11,EAST,SUB-021
M-00005,568.4,2026-03-10,EAST_INLAND,SUB-034
M-00023,3737.7,2026-03-11,EAST_COAST,SUB-035
M-00026,3902.9,2026-03-11,SOUTH,SUB-010
M-00001,2281.7,2026-03-09,WEST,SUB-031
M-00006,3811.3,2026-03-11,SOUTH,SUB-019
M-00016,3271.2,2026-03-11,NORTH_COAST,SUB-022
M-00040,2487.6,2026-03-09,NORTH_COAST,SUB-027
M-00003,1545.1,2026-03-11,EAST_INLAND,SUB-013
M-00027,1361.4,2026-03-11,WEST_INLAND,SUB-016
M-00009,2160.3,2026-03-11,SOUTH_INLAND,SUB-015
M-00030,2219.6,2026-03-11,SOUTH_INLAND,SUB-015
M-00003,273.3,2026-03-09,NORTH_INLAND,SUB-014
M-00001,504.7,2026-03-11,SOUTH,SUB-004
M-00036,612.7,2026-03-09,NORTH,SUB-007
M-00032,3722.8,2026-03-11,WEST_COAST,SUB-011
M-00022,2616.0,2026-03-11,SOUTH,SUB-029
M-00034,769.1,2026-03-11,SOUTH,SUB-033
M-00019,808.9,2026-03-11,NORTH_INLAND,SUB-012
M-00018,2222.2,2026-03-11,NORTH,SUB-018
M-00031,3946.6,2026-03-11,WEST,SUB-010
M-00003,860.5,2026-03-10,NORTH_INLAND,SUB-011
M-00011,1598.1,2026-03-11,EAST_INLAND,SUB-039
M-00010,276.7,2026-03-11,NORTH_COAST,SUB-011
M-00039,1460.3,2026-03-09,WEST_INLAND,SUB-010
M-00021,1306.5,2026-03-11,EAST,SUB-015
M-00014,593.6,2026-03-11,EAST_COAST,SUB-034
M-00024,2550.2,2026-03-11,SOUTH_COAST,SUB-033
M-00004,3786.2,2026-03-11,WEST,SUB-040
M-00004,260.4,2026-03-10,SOUTH,SUB-015
M-00002,953.4,2026-03-11,WEST,SUB-004
M-00020,3460.2,2026-03-11,NORTH_COAST,SUB-011
M-00033,2988.3,2026-03-11,NORTH_INLAND,SUB-037
M-00028,3456.5,2026-03-11,SOUTH,SUB-023
M-00017,129.1,2026-03-11,NORTH_INLAND,SUB-027
M-00025,162.4,2026-03-11,SOUTH_COAST,SUB-024
M-00013,2730.3,2026-03-11,EAST,SUB-014
M-00015,1005.7,2026-03-11,EAST_COAST,SUB-014
M-00037,3968.4,2026-03-09,EAST_INLAND,SUB-017
M-00012,3641.7,2026-03-11,EAST,SUB-014
M-00038,559.1,2026-03-09,WEST_COAST,SUB-011
M-00001,3943.1,2026-03-10,NORTH_COAST,SUB-015
M-00004,2851.6,2026-03-09,EAST_INLAND,SUB-030
M-00029,3042.9,2026-03-11,NORTH_INLAND,SUB-020
